id,canonical_id,parent_canonical_id,name,mccmnc,imsi_range,imsi_prefix,iccid_range,iccid_prefix,gid1,gid1_prefix,gid2,gid2_prefix,plmn,spn,apn
2178,30013,30013,spusu,20601,,206018800184,,,,,,,,,
2179,30013,30013,spusu,20601,,206018802204,,,,,,,,,
2180,30013,30013,spusu,20601,,206018802674,,,,,,,,,
2181,30013,30013,spusu,20601,,206018802202,,,,,,,,,
2182,30013,30013,spusu,20601,,206018802672,,,,,,,,,
2183,30013,30013,spusu,20601,,206018802671,,,,,,,,,
2184,30013,30013,spusu,20601,,206018800183,,,,,,,,,
2185,30013,30013,spusu,20601,,206018802200,,,,,,,,,
2186,30013,30013,spusu,20601,,206018859,,,,,,,,,
2187,30013,30013,spusu,20601,,206018800196,,,,,,,,,
2188,30013,30013,spusu,20601,,206018800197,,,,,,,,,
2189,30013,30013,spusu,20601,,20601880039,,,,,,,,,
2190,30013,30013,spusu,20601,,206018800182,,,,,,,,,
2191,30013,30013,spusu,20601,,206018802201,,,,,,,,,
2192,30013,30013,spusu,20601,,206018802670,,,,,,,,,
2193,30013,30013,spusu,20601,,206018802673,,,,,,,,,
2194,30014,30014,Telenet,20601,,20601889,,,,,,,,Telenet,
2195,30015,30015,Tesco Mobile Ireland,20601,,,,,,,,,,Tesco Mobile,
2196,30017,30017,Orange,23105,,,,,,,,,,Orange,
2197,30017,30017,Orange,23105,,,,,,,,,,,
2198,30018,30018,Virgin Mobile,73007,,,,,,,,,,,
2199,30019,30019,WOM,73021,,,,,,,,,,,
2200,30020,30020,Nextel,334090,,,,xx52090x0,,,,,,,
2201,30021,30021,Unefon,33405,,,,xx52050x1,,,,,,,
2202,30021,30021,Unefon,334090,,,,xx52090x1,,,,,,,
2203,30021,30021,Unefon,334050,,,,xx52050x1,,,,,,,
2204,30022,30022,Iusacell,33405,,,,xx52050x0,,,,,,,
2205,30022,30022,Iusacell,334050,,,,xx52050x0,,,,,,,
2206,30023,30023,Tracfone - CLARO,330110,,,,,DEFF,,,,,,
2207,30024,30024,BTItalia,22201,,,,,,,,,,BT Italia,
2208,30025,30025,CallMe,23820,,2382094,,894504,,,,,,,
2209,30026,30026,TPH Movil,21403,,2140351,,,,,,,,,
2210,30027,30027,LDCB,310000,,,,,A00149FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2211,30028,30028,Ting,310000,,,,,A00274FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2212,30029,30029,Fizz,20404,,,,,55,,,,,,
2213,30029,30029,Fizz,302500,,,,,55,,,,,,
2214,30030,30030,Telavox,23820,,2382085,,894504,,,,,,,
2215,30031,30031,T-Mobile UK,23430,,,,,,,,,,,
2216,30032,30032,Ting,310260,,,,,6135,,,,,,
2217,30033,30033,Telecel,61403,,,,,,,,,,,
2218,30034,30034,dtac,52018,,,,,,,,,,,
2219,30035,30035,Telispire(Zefcom),310000,,,,,A00256FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2220,30036,30036,AIRTEL,62006,,,,,,,,,,,
2221,30037,30037,Expresso Senegal,60803,,,,,,,,,,,
2222,30038,30038,Telenor MNE,29701,,,,,,,,,,,
2223,30039,30039,MVNX,65507,,,,,,,HEX,,,MVNX Mobile,
2224,30040,30040,Bluegrass,311480,,,,,BA00010000000000,,,,,,
2225,30041,30041,Kena Mobile R,22201,,,,,,,,,,Kena Mobile R,
2226,30042,30042,Ibercom,21403,,,,,,,,,,Ibercom,
2227,30043,30043,VIVA,41904,,,,,,,,,,,
2228,30044,30044,EE ELISA,24802,,,,,,,,,,,
2229,30045,30045,VOO,20608,,,,,,,,,,,
2230,30047,30047,Digi.Mobil,22605,,,,,,,,,,,
2231,30048,30048,TR Turkcell,28601,,,,,,,,,,,
2232,30049,30049,MANUIA,54301,,,,,,,,,,MANUIA,
2233,30050,30050,Bell-lab,302630,,,,,3D,,,,,,
2234,30050,30050,Bell-lab,302640,,,,,3D,,,,,,
2235,30051,30051,Syriatel,41701,,,,,,,,,,,
2236,30052,30052,MVNO SHARK,310000,,,,,A00230FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2237,30053,30053,AIRBUS,334130,,33413003,,,,,,,,,
2238,30055,30055,DTC Wireless,310880,,,,,,,,,,,
2239,30056,30056,YouPhone,42514,,,,,,,,,,,
2240,30057,30057,O2 - CZ,23002,,,,,,,,,,,
2241,30058,30058,KajeetA,310000,,,,,A00013FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2242,30059,30059,Vodacom Lesotho,65101,,,,,,,,,,,
2243,30060,30060,NRJ (SFR),20810,,,,,4E524A31,,,,,NRJ1,
2244,30060,30060,NRJ (SFR),20809,,,,,4E524A31,,,,,NRJ1,
2245,30061,30061,FarEasTone,46603,,,,,,,,,,,
2246,30061,30061,FarEasTone,46601,,,,,,,,,,,
2247,30061,30061,FarEasTone,46688,,,,,,,,,,,
2248,30062,30062,Alfa,41501,,,,,,,,,,,
2249,30063,30063,IAM,60401,,,,,,,,,,,
2250,30064,30064,Mobile Net POSA,310000,,,,,A00168FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2251,30065,30065,Loop Mobile,40421,,,,,,,,,,,
2252,30066,30066,ME&amp;YOU,65507,,,,,,,HEX,,,me&amp;you,
2253,30067,30067,NL KPN,20408,,,,,,,,,,,
2254,30068,30068,QLinkWireless,310000,,,,,A00209FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2255,30069,30069,CellOne_Kolkata,40475,,,,,,,,,,,
2256,30069,30069,CellOne_Kolkata,40481,,,,,,,,,,,
2257,30069,30069,CellOne_Kolkata,40474,,,,,,,,,,,
2258,30069,30069,CellOne_Kolkata,40476,,,,,,,,,,,
2259,30069,30069,CellOne_Kolkata,40438,,,,,,,,,,,
2260,30069,30069,CellOne_Kolkata,40477,,,,,,,,,,,
2261,30070,30070,LT TELE2,24603,,,,,,,,,,,
2262,30071,30071,MIR,20809,,,,,,,,,,,
2263,30071,30071,MIR,42507,,,,,,,,,,,
2264,30072,30072,Tesco Mobile Ireland,27211,,,,,,,,,,,
2265,30073,30073,TDC Sweden,24014,,2401472,,,,,,,,,
2266,30073,30073,TDC Sweden,23801,,2380172,,,,,,,,,
2267,30074,30074,VIVA BH,42604,,,,,,,,,,,
2268,30075,30075,Tele2,24007,,,,,4E,,,,,Tele2 NL,
2269,30076,30076,VIAERO,310450,,,,,,,,,,,
2270,30077,30077,F SFR,20809,,,,,,,,,,F SFR,
2271,30078,30078,Lebara,21406,,,,,,,,,,Lebara,
2272,30079,30079,ChitChatHoldings,310000,,,,,A00046FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2273,30080,30080,ChargeCommunications,310000,,,,,A00043FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2274,30082,30082,Vodafone AU,50506,,,,,,,,,,,
2275,30082,30082,Vodafone AU,50503,,,,,,,,,,,
2276,30083,30083,GLO,62007,,,,,,,,,,,
2277,30084,30084,BlueJayWireless,310000,,,,,A00033FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2278,30085,30085,Singtel (Postpaid),52501,,,,,,,,,,,
2279,30085,30085,Singtel (Postpaid),52502,,,,,,,,,,,
2280,30086,30086,AlegroMobile,310000,,,,,A00015FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2281,30087,30087,TIM,22201,,,,,,,,,,,
2282,30088,30088,Sudani One,63407,,,,,,,,,,,
2283,30089,30089,SUN,515036,,,,,,,,,,,
2284,30089,30089,SUN,51505,,,,,,,,,,,
2285,30089,30089,SUN,515037,,,,,,,,,,,
2286,30089,30089,SUN,515034,,,,,,,,,,,
2287,30089,30089,SUN,515038,,,,,,,,,,,
2288,30089,30089,SUN,515035,,,,,,,,,,,
2289,30089,30089,SUN,515039,,,,,,,,,,,
2290,30091,30091,Etisalat,41303,,,,,,,,,,,
2291,30092,30092,ChunghwaTelecom,310000,,,,,A00047FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2292,30093,30093,IDEA Karnataka,40444,,,,,,,,,,,
2293,30094,30094,Mobily Prepaid,42003,,,,,,,,,,,
2294,30095,30095,Simple,310260,,,,,534D,,,,,,
2295,30096,30096,EVNTelecom 3G,45208,,,,,,,,,,,
2296,30097,30097,Telzar,42519,,,,,,,,,,,
2297,30099,30099,Halebop,24001,,24001714,,894601,,,,,,,
2298,30100,30100,Koodo,302220,,,,,4B,,,,,,
2299,30100,30100,Koodo,302221,,,,,4B,,,,,,
2300,30101,30101,Natcom HT,37203,,,,,,,,,,,
2301,30102,30102,ASSISTWIRELESS,310000,,,,,A00022FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2302,30103,30103,Carolina West Wireless,310130,,,,,,,,,,,
2303,30104,30104,Free La Reunion,64703,,,,,F2330002,,,,,,
2304,30105,30105,telecable,21416,,,,,,,,,,,
2305,30105,30105,telecable,21406,,2140613,,,,,,,,,
2306,30106,30106,GOLAN,42508,,,,,,,,,,,
2307,30107,30107,HT HR,21901,,,,,,,,,,,
2308,30108,30108,HC,42515,,,,,,,,,,,
2309,30109,30109,Consumer Cellular TMO,310260,,,,,2AC9,,,,,,
2310,30110,30110,LG U+,45006,,,,,,,,,,,
2311,30111,30111,Smart,51503,,,,,,,,,,,
2312,30112,30112,PC Management,310000,,,,,A00195FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2313,30113,30113,KajeetB,310000,,,,,A00011FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2314,30114,30114,DSTCom,52811,,,,,,,,,,DSTCom,
2315,30115,30115,Ooredoo Qatar,42701,,,,,,,,,,,
2316,30116,30116,MCP,90112,,,,,,,,,,,
2317,30117,30117,Robi,47002,,,,,,,,,,,
2318,30118,30118,MTN,41240,,,,,,,,,,,
2319,30119,30119,Copper Valley,311480,,,,,BA00170000000000,,,,,,
2320,30120,30120,DIGI,50216,,,,,,,,,,,
2321,30121,30121,vivamobile,65507,,,,,,,HEX,,,vivamobile,
2322,30122,30122,Tracfone Postpaid ATT,311180,,,,,DEFF,,,,,,
2323,30122,30122,Tracfone Postpaid ATT,310280,,,,,DEFF,,,,,,
2324,30122,30122,Tracfone Postpaid ATT,310410,,,,,DEFF,,,,,,
2325,30123,30123,ZONG,41004,,,,,,,,,,,
2326,30124,30124,GraniteTelecom,310000,,,,,A00118FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2327,30125,30125,THE UNLIMITED,65507,,,,,,,HEX,,,THE UNLIMITED,
2328,30126,30126,Timor Telecom,51402,,,,,,,,,,,
2329,30127,30127,AIS 3G2100,52003,,,,,,,,,,,
2330,30128,30128,CALLALL,65507,,,,,,,HEX,,,CallAll-SA,
2331,30129,30129,Digicel Tonga,53988,,,,,,,,,,,
2332,30130,30130,4KA SK,23103,,,,,,,,,,4KA SK,
2333,30130,30130,4KA SK,23103,,,,,,,,,,,
2334,30131,30131,Nemont,312480,,,,,,,,,,,
2335,30132,30132,Swisscom FL,29501,,,,,,,,,,,
2336,30133,30133,VodaCom-MZ,64304,,,,,,,,,,,
2337,30134,30134,C Spire,311630,,,,,,,,,,,
2338,30134,30134,C Spire,311230,,,,,,,,,,,
2339,30135,30135,EcoMobile,310000,,,,,A00086FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2340,30136,30136,Cellular One Danvile,311190,,,,,,,,,,,
2341,30137,30137,GridWireless,310000,,,,,A00120FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2342,30138,30138,MVNO GOLDFISH,310000,,,,,A00116FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2343,30139,30139,NRJ (ORANGE),20801,,,,,4E524A31,,,,,,
2344,30140,30140,I-Wireless,310000,,,,,A00050FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2345,30141,30141,Legos,20817,,,,,,,,,,Legos,
2346,30142,30142,Poste Mobile,22233,,,,,,,,,,,
2347,30143,30143,TagMobile,310000,,,,,A00078FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2348,30144,30144,StarHub (Prepaid),52505,,,,,,,,,,StarHub,
2349,30145,30145,Layered Communications,310000,,,,,A00148FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2350,30146,30146,Viya,311040,,,,,05ffffff,,,,,,
2351,30147,30147,James Valley Cellular,310920,,,,,,,,,,,
2352,30148,30148,Corr Wireless,310080,,,,,,,,,,,
2353,30149,30149,KajeetC,310000,,,,,A00012FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2354,30150,30150,Telispire(Coast to Coast),310000,,,,,A00057FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2355,30151,30151,Telemach,29370,,,,,,,,,,,
2356,30152,30152,Ooredoo,41405,,,,,,,,,,,
2357,30153,30153,Iliad,22250,,,,,F003,,,,,,
2358,30154,30154,ReadyWireless2,310000,,,,,A00059FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2359,30155,30155,Andorra Telecom,21303,,,,,,,,,,Andorra Telecom,
2360,30156,30156,ATT,310170,,,,,,,,,,,
2361,30156,30156,ATT,310560,,,,,,,,,,,
2362,30156,30156,ATT,310410,,,,,,,,,,,
2363,30156,30156,ATT,310950,,,,,,,,,,,
2364,30156,30156,ATT,310380,,,,,,,,,,,
2365,30156,30156,ATT,311180,,,,,,,,,,,
2366,30156,30156,ATT,310030,,,,,,,,,,,
2367,30156,30156,ATT,310280,,,,,,,,,,,
2368,30157,30157,Gamma,23439,,,,,,,,,,,
2369,30157,30157,Gamma,24007,,24007561,,,,,,,,,
2370,30158,30158,Cellcom,42502,,,,,,,,,,,
2371,30159,30159,Zain Sudan,63401,,,,,,,,,,,
2372,30160,30160,Safaricom,63902,,,,,,,,,,,
2373,30161,30161,Tango,27077,,,,,,,,,,Tango,
2374,30162,30162,EE TELE2,24803,,,,,,,,,,,
2375,30163,30163,LT Omnitel,24601,,,,,,,,,,,
2376,30164,30164,Illinois Valley Cellular,311340,,,,,,,,,,,
2377,30165,30165,Hotwire,310000,,,,,A00124FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2378,30166,30166,Pine Cellular,311080,,,,,,,,,,,
2379,30167,30167,Aina (S),24491,,2449192,,,,,,,,,
2380,30168,30168,we4G,42509,,,,,,,,,,we,
2381,30169,30169,NC,65507,,,,,,,HEX,,,NC,
2382,30170,30170,One Source Networks,310000,,,,,A00192FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2383,30171,30171,LatinoCommunications,310000,,,,,A00146FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2384,30172,30172,AIO,310150,,,,,,,,,,,
2385,30172,30172,AIO,310150,,,,,63FF,,,,,,
2386,30173,30173,Eir,27203,,,,,,,,,,,
2387,30174,30174,Telenor BG,28405,,,,,,,,,,,
2388,30175,30175,BlueSky Samoa,54927,,,,,,,,,,,
2389,30176,30176,ntel Nigeria,62140,,,,,,,,,,,
2390,30177,30177,Hutch,41308,,,,,,,,,,,
2391,30178,30178,VIETTEL,45204,,,,,,,,,,,
2392,30179,30179,IDT,310000,,,,,A00312FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2393,30180,30180,Yoigo,21404,,,,,,,,,,,
2394,30181,30181,Sunrise,22802,,,,,,,,,,,
2395,30182,30182,Inland,310580,,,,,,,,,,,
2396,30183,30183,EpikNetworks,310000,,,,,A00100FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2397,30184,30184,Telmore,23801,,23801381,,,,,,,,,
2398,30185,30185,Comcast,311480,,,,,BA01450000000000,,A300000000000000,,,,
2399,30186,30186,BT OnePhone,23408,,,,,,,,,,,
2400,30187,30187,PLAY,26006,,,,,,,,,,,
2401,30187,30187,PLAY,26098,,,,,,,,,,,
2402,30188,30188,Pine Belt,311670,,,,,,,,,,,
2403,30189,30189,321Communications,310000,,,,,A00004FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2404,30190,30190,Ooredoo,60303,,,,,,,,,,,
2405,30191,30191,Magyar Telekom,21630,,,,,,,,,,,
2406,30192,30192,Monaco Telecom,21210,,,,,4d433032,,,,,,
2407,30193,30193,MetroPCS,310310,,,,,6D38,,,,,,
2408,30193,30193,MetroPCS,310250,,,,,6D38,,,,,,
2409,30193,30193,MetroPCS,310230,,,,,6D38,,,,,,
2410,30193,30193,MetroPCS,310200,,,,,6D38,,,,,,
2411,30193,30193,MetroPCS,310660,,,,,6D38,,,,,,
2412,30193,30193,MetroPCS,310270,,,,,6D38,,,,,,
2413,30193,30193,MetroPCS,310160,,,,,6D38,,,,,,
2414,30193,30193,MetroPCS,310800,,,,,6D38,,,,,,
2415,30193,30193,MetroPCS,310490,,,,,6D38,,,,,,
2416,30193,30193,MetroPCS,310220,,,,,6D38,,,,,,
2417,30193,30193,MetroPCS,310260,,,,,6D38,,,,,,
2418,30193,30193,MetroPCS,310240,,,,,6D38,,,,,,
2419,30193,30193,MetroPCS,310210,,,,,6D38,,,,,,
2420,30194,30194,DOCOMO PACIFIC,310470,,,,,,,,,,,
2421,30194,30194,DOCOMO PACIFIC,310370,,,,,,,,,,,
2422,30195,30195,Hits,21406,,,,,,,,,,Hits,
2423,30196,30196,ReadyWireless1,310000,,,,,A00008FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2424,30197,30197,Aircel East,40417,,,,,,,,,,,
2425,30197,30197,Aircel East,40428,,,,,,,,,,,
2426,30197,30197,Aircel East,40429,,,,,,,,,,,
2427,30197,30197,Aircel East,40491,,,,,,,,,,,
2428,30197,30197,Aircel East,40425,,,,,,,,,,,
2429,30197,30197,Aircel East,40433,,,,,,,,,,,
2430,30198,30198,nawras,42203,,,,,,,,,,,
2431,30199,30199,Madstar Mobile,310000,,,,,A00157FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2432,30200,30200,Orange UK,23433,,,,,,,,,,,
2433,30201,30201,CTMACAO,45507,,,,,,,,,,,
2434,30201,30201,CTMACAO,45502,,,,,,,,,,,
2435,30202,30202,Dialog,41302,,,,,,,,,,,
2436,30203,30203,Airtel,63903,,,,,,,,,,,
2437,30204,30204,dtac TriNet,52005,,,,,,,,,,,
2438,30205,30205,EMTEL,61710,,,,,,,,,,,
2439,30206,30206,MTS Integratak,310000,,,,,A00174FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2440,30207,30207,VZW,311480,,,,,BA01460000000000,,,,,,
2441,30207,30207,VZW,311480,,,,,BA01500000000000,,,,,,
2442,30207,30207,VZW,312770,,,,,BAE0000000000000,,,,,,
2443,30207,30207,VZW,310004,,,,,BAE0000000000000,,,,,,
2444,30207,30207,VZW,311480,,,,,BA01240000000000,,,,,,
2445,30207,30207,VZW,311480,,,,,BA01390000000000,,,,,,
2446,30207,30207,VZW,311480,,,,,BA01470000000000,,,,,,
2447,30207,30207,VZW,20404,,,,,BAE0000000000000,,,,,,
2448,30207,30207,VZW,311480,,,,,BA01480000000000,,,,,,
2449,30207,30207,VZW,311480,,,,,BA01420000000000,,,,,,
2450,30207,30207,VZW,311270,,,,,BAE0000000000000,,,,,,
2451,30208,30208,Wyless,310000,,,,,A00302FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2452,30209,30209,Panhandle,311650,,,,,13BE,,10FD,,,,
2453,30210,30210,Libyana,60600,,,,,,,,,,,
2454,30211,30211,T Star,46689,,,,,,,,,,,
2455,30212,30212,SBSA,65507,,,,,,,HEX,,,SBSA,
2456,30213,30213,FNB,65507,,,,,,,HEX,,,FNB,
2457,30214,30214,Sky,24007,,,,,C,,,,,,
2458,30214,30214,Sky,23457,,,,,,,,,,,
2459,30215,30215,Chunghwa,46611,,,,,,,,,,,
2460,30215,30215,Chunghwa,46692,,,,,,,,,,,
2461,30216,30216,Master Call(WDT),310000,,,,,A00298FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2462,30218,30218,Tracfone,310000,,,,,A00271FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2463,30219,30219,Choice,311040,,,,,,,,,,,
2464,30220,30220,Virgin,20810,,,,,52,,,,,,
2465,30221,30221,United Wireless,311650,,,,,,,,,,,
2466,30222,30222,Bell-Internet,20404,,,,,3F,,,,,,
2467,30222,30222,Bell-Internet,302610,,,,,3F,,,,,,
2468,30223,30223,Vimla,24006,,,,,,,,,,,
2469,30224,30224,MVNO MINNOW,310000,,,,,A00164FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2470,30225,30225,Bell-Internet,20404,,,,,3D,,,,,,
2471,30225,30225,Bell-Internet,302610,,,,,3D,,,,,,
2472,30226,30226,BATELCO,42601,,,,,,,,,,,
2473,30227,30227,BirchCommunications,310000,,,,,A00151FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2474,30228,30228,Virgin,65507,,6550710,,,,,,,,Virgin Mobile,
2475,30229,30229,TRACE Mobile,65507,,,,,,,HEX,,,TRACE Mobile,
2476,30230,30230,Virgin,65507,,6550710,,,,,,,,,
2477,30231,30231,m:tel MNE,29703,,,,,,,,,,,
2478,30232,30232,LytxInc,310000,,,,,A00079FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2479,30233,30233,Comcast Roaming,20404,,,,,BA01450000000000,,A300000000000000,,,,
2480,30234,30234,TTT_TT,374120,,,,,,,,,,,
2481,30234,30234,TTT_TT,374129,,,,,,,,,,,
2482,30234,30234,TTT_TT,37412,,,,,,,,,,,
2483,30235,30235,PTV Telecom,21403,,,,,,,,,,PTV Telecom,
2484,30236,30236,CORIOLIS,20809,,,,,,,,,,Coriolis,
2485,30236,30236,CORIOLIS,20827,,,,,,,,,,Coriolis,
2486,30237,30237,GREENN,61206,,,,,,,,,,,
2487,30238,30238,MTC-Touch,41503,,,,,,,,,,,
2488,30239,30239,Postpaid ATT MVNO,310410,,,,,2AC9,,,,,,
2489,30239,30239,Postpaid ATT MVNO,311180,,,,,2AC9,,,,,,
2490,30239,30239,Postpaid ATT MVNO,310280,,,,,2AC9,,,,,,
2491,30240,30240,mt:s,22003,,,,,,,,,,,
2492,30241,30241,Rakuten,20801,,,,,,,,,,Rakuten,
2493,30241,30241,Rakuten,44011,,,,,,,,,,,
2494,30242,30242,SK Telecom,45011,,,,,,,,,,,
2495,30242,30242,SK Telecom,45005,,,,,,,,,,,
2496,30243,30243,FKR,311480,,,,,BAE1000000000000,,1A00000000000000,,,,
2497,30243,30243,FKR,20404,,,,,BAE1000000000000,,1A00000000000000,,,,
2498,30244,30244,ETL Mobile,45702,,,,,,,,,,,
2499,30245,30245,Airtel,40490,,,,,,,,,,,
2500,30245,30245,Airtel,40551,,,,,,,,,,,
2501,30245,30245,Airtel,40494,,,,,,,,,,,
2502,30245,30245,Airtel,40555,,,,,,,,,,,
2503,30245,30245,Airtel,40498,,,,,,,,,,,
2504,30245,30245,Airtel,40470,,,,,,,,,,,
2505,30245,30245,Airtel,40403,,,,,,,,,,,
2506,30245,30245,Airtel,40410,,,,,,,,,,,
2507,30245,30245,Airtel,40497,,,,,,,,,,,
2508,30245,30245,Airtel,40493,,,,,,,,,,,
2509,30245,30245,Airtel,40431,,,,,,,,,,,
2510,30245,30245,Airtel,40416,,,,,,,,,,,
2511,30245,30245,Airtel,40554,,,,,,,,,,,
2512,30245,30245,Airtel,40492,,,,,,,,,,,
2513,30245,30245,Airtel,40402,,,,,,,,,,,
2514,30245,30245,Airtel,40449,,,,,,,,,,,
2515,30245,30245,Airtel,40495,,,,,,,,,,,
2516,30245,30245,Airtel,40553,,,,,,,,,,,
2517,30245,30245,Airtel,40552,,,,,,,,,,,
2518,30245,30245,Airtel,40556,,,,,,,,,,,
2519,30245,30245,Airtel,40440,,,,,,,,,,,
2520,30245,30245,Airtel,40496,,,,,,,,,,,
2521,30245,30245,Airtel,40445,,,,,,,,,,,
2522,30246,30246,Q Telecom,20209,,,,,,,,,,,
2523,30247,30247,Republic Wireless,310260,,,,,6134,,,,,,
2524,30248,30248,Neo,21406,,,,,,,,,,Neo-Sky,
2525,30249,30249,Glo Mobile,62150,,,,,,,,,,,
2526,30250,30250,PTA-FLA,310000,,,,,A00053FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,,,,,,
2527,30251,30251,Digicel Fiji,54202,542020000000000~542020839999999,,8967900000000000000F~8967999999999999999F,,,,,,,,
2528,30251,30251,Digicel Fiji,54202,542020850000000~542029999999999,,8967900000000000000F~8967999999999999999F,,,,,,,,
2529,30252,30252,GCI WEB,311370,,,,,0050,,,,,,
2530,30253,30253,ATT FN,313100,,,,,,,,,,,
2531,30253,30253,ATT FN,312670,,,,,,,,,,,
2532,30254,30254,HoT_718,23207,,23207718,,,,,,,,,
2533,30255,30255,Cellcom,311480,,,,,BA00040000000000,,,,,,
2534,30256,30256,Ultra Mobile,310260,,,,,4153,,,,,,
2535,30257,30257,Cellone,312570,,,,,,,1,,,CellOne,
2536,30258,30258,Vodafone Fiji,54201,,,,,,,,,,,
2537,30259,30259,IDEA Punjab,40414,,,,,,,,,,,
2538,30260,30260,Gmobile,45207,,,,,,,,,,,
2539,30261,30261,MTB,302660,,,,,2C,,,,,,
2540,30261,30261,MTB,302370,,,,,2C,,,,,,
2541,30262,30262,NEP,310290,,,,,,,,,,,
2542,30263,30263,WCW,310180,,,,,,,,,,,
2543,30265,30265,Custer,311480,,,,,BA00090000000000,,,,,,
2544,30266,30266,Almadar,60601,,,,,,,,,,,
