eventId,timeStamp,eventType,className,instanceId,pkgId
113349,1626465468307,12,,0,344
113350,1626465760637,12,,0,331
113351,1626465760841,19,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113352,1626465761047,12,,0,198
113353,1626465764133,11,,0,427
113354,1626465764875,20,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113355,1626465765016,11,,0,316
113356,1626465775550,11,,0,247
113357,1626465775554,11,,0,323
113358,1626471384448,11,,0,427
113359,1626472159941,19,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
113360,1626472160147,12,,0,45
113361,1626472161054,11,,0,341
113362,1626472161329,12,,0,487
113363,1626472161550,19,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113364,1626472161763,12,,0,198
113365,1626472165557,20,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113366,1626472168586,11,,0,427
113367,1626472174983,8,,0,323
113368,1626472184334,20,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
113369,1626472184869,12,,0,45
113370,1626475092065,12,,0,338
113371,1626475092669,19,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113372,1626475092888,12,,0,198
113373,1626475096707,20,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113374,1626475979189,11,,0,477
113375,1626478584455,11,,0,427
113376,1626479795235,11,,0,420
113377,1626479797141,15,,0,1
113378,1626479797235,11,,0,389
113379,1626479797579,12,,0,337
113380,1626479802150,16,,0,1
113381,1626482287459,12,,0,338
113382,1626482287577,19,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113383,1626482287790,12,,0,198
113384,1626482291599,20,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113385,1626484952819,11,,0,427
113386,1626484952820,11,,0,443
113387,1626484952820,11,,0,374
113388,1626485165978,19,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
113389,1626485166201,12,,0,45
113390,1626485167453,20,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
113391,1626485167978,11,,0,477
113392,1626485168472,12,,0,331
113393,1626485169114,19,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113394,1626485169322,12,,0,198
113395,1626485173119,20,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113396,1626485360894,11,,0,316
113397,1626485411717,11,,0,247
113398,1626485411727,11,,0,323
113399,1626485465393,11,,0,330
113400,1626485789398,11,,0,427
113401,1626485789400,11,,0,374
113402,1626485789402,11,,0,443
113403,1626485790731,11,,0,385
113404,1626486471905,12,,0,331
113405,1626486471929,19,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113406,1626486472139,12,,0,198
113407,1626486476044,20,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113408,1626487940309,11,,0,427
113409,1626487945895,11,,0,341
113410,1626492996928,11,,0,427
113411,1626493924417,11,,0,247
113412,1626493924592,11,,0,323
113413,1626494526352,11,,0,420
113414,1626494528340,11,,0,389
113415,1626495530865,11,,0,450
113416,1626498188540,19,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
113417,1626498188749,12,,0,45
113418,1626498188979,12,,0,338
113419,1626498189375,12,,0,331
113420,1626498189393,12,,0,331
113421,1626498190123,19,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113422,1626498190395,12,,0,198
113423,1626498191133,8,,0,323
113424,1626498192326,11,,0,427
113425,1626498194014,20,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113426,1626498210761,20,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
113427,1626498435694,11,,0,330
113428,1626500161058,11,,0,374
113429,1626500161059,11,,0,443
113430,1626500161356,11,,0,385
113431,1626500790179,11,,0,427
113432,1626500790182,11,,0,374
113433,1626500790182,11,,0,443
113434,1626502895953,11,,0,346
113435,1626502895953,11,,0,465
113436,1626502895956,11,,0,477
113437,1626502895956,11,,0,374
113438,1626502895956,11,,0,323
113439,1626502895957,11,,0,247
113440,1626502895958,11,,0,454
113441,1626502895959,11,,0,324
113442,1626502895959,11,,0,427
113443,1626502895959,11,,0,429
113444,1626502895960,11,,0,443
113445,1626502895960,11,,0,198
113446,1626502895961,11,,0,450
113447,1626504944164,11,,0,324
113448,1626504944172,11,,0,346
113449,1626504944173,11,,0,198
113450,1626508284173,11,,0,427
113451,1626508284521,11,,0,374
113452,1626508284525,11,,0,443
113453,1626512470873,19,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
113454,1626512471110,12,,0,45
113455,1626512471330,12,,0,331
113456,1626512472073,19,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113457,1626512472281,12,,0,198
113458,1626512473523,11,,0,454
113459,1626512473608,11,,0,429
113460,1626512476074,20,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113461,1626512477267,11,,0,427
113462,1626512477328,11,,0,477
113463,1626512493053,20,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
113464,1626512493758,12,,0,45
113465,1626515496476,11,,0,427
113466,1626526826453,11,,0,427
113467,1626526826454,11,,0,374
113468,1626526826454,11,,0,443
113469,1626530784969,11,,0,427
113470,1626530785346,11,,0,374
113471,1626530785347,11,,0,443
113472,1626534101043,19,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
113473,1626534101270,12,,0,45
113474,1626534101863,8,,0,323
113475,1626534102573,11,,0,341
113476,1626534103126,20,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
113477,1626534103782,12,,0,45
113478,1626534104709,11,,0,427
113479,1626534105391,12,,0,462
113480,1626534105605,12,,0,331
113481,1626534105845,12,,0,331
113482,1626534106640,19,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113483,1626534106874,12,,0,198
113484,1626534110551,20,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113485,1626534128254,11,,0,324
113486,1626534128255,11,,0,346
113487,1626534128256,11,,0,198
113488,1626534294309,11,,0,374
113489,1626534294310,11,,0,443
113490,1626534385070,11,,0,324
113491,1626534385072,11,,0,346
113492,1626534385073,11,,0,198
113493,1626535681465,11,,0,454
113494,1626535681485,11,,0,429
113495,1626535685261,11,,0,477
113496,1626535802059,11,,0,454
113497,1626536185174,19,com.samsung.android.app.omcagent.process.download.DownloaderOMCIntentService,0,173
113498,1626536185400,12,,0,173
113499,1626536186228,20,com.samsung.android.app.omcagent.process.download.DownloaderOMCIntentService,0,173
113500,1626537985049,11,,0,427
113501,1626537985068,19,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
113502,1626537985125,11,,0,443
113503,1626537985158,20,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
113504,1626537985158,11,,0,374
113505,1626537985273,12,,0,45
113506,1626540814766,12,,0,477
113507,1626542576788,12,,0,338
113508,1626542576906,19,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113509,1626542577124,12,,0,198
113510,1626542580927,20,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113511,1626542609807,11,,0,427
113512,1626544929596,19,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
113513,1626544929876,12,,0,45
113514,1626544930321,12,,0,331
113515,1626544930365,12,,0,331
113516,1626544930573,19,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113517,1626544930798,12,,0,198
113518,1626544931187,20,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
113519,1626544931888,12,,0,45
113520,1626544934636,20,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113521,1626544937579,11,,0,477
113522,1626544944146,12,,0,112
113523,1626545199095,11,,0,427
113524,1626545317313,19,org.thoughtcrime.securesms.service.GenericForegroundService,0,336
113525,1626545317535,12,,0,336
113526,1626545317611,20,org.thoughtcrime.securesms.service.GenericForegroundService,0,336
113527,1626545318386,12,,0,331
113528,1626545318912,19,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113529,1626545318919,11,,0,429
113530,1626545319136,12,,0,198
113531,1626545322928,20,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113532,1626546200443,15,,0,1
113533,1626546200631,11,,0,389
113534,1626546203907,1,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
113535,1626546203976,18,,0,1
113536,1626546205813,10,,0,337
113537,1626546205814,10,,0,338
113538,1626546205815,10,,0,462
113539,1626546205816,10,,0,487
113540,1626546205816,10,,0,338
113541,1626546207639,11,,0,337
113542,1626546207643,11,,0,338
113543,1626546207644,11,,0,462
113544,1626546207644,11,,0,487
113545,1626546209299,11,,0,420
113546,1626546209390,11,,0,385
113547,1626546209494,11,,0,450
113548,1626546209584,11,,0,330
113549,1626546210676,10,,0,331
113550,1626546210677,10,,0,340
113551,1626546210677,11,,0,331
113552,1626546210679,11,,0,340
113553,1626546211305,10,,0,331
113554,1626546211306,10,,0,331
113555,1626546211306,10,,0,331
113556,1626546217838,10,,0,112
113557,1626546219389,10,,0,477
113558,1626546223604,10,,0,477
113559,1626546224638,10,,0,331
113560,1626546225154,7,,0,331
113561,1626546225155,11,,0,331
113562,1626546227791,7,,0,331
113563,1626546227857,2,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
113564,1626546227876,1,com.twitter.notification.dispatch.NotificationDispatchActivity,249940808,331
113565,1626546227943,2,com.twitter.notification.dispatch.NotificationDispatchActivity,249940808,331
113566,1626546227956,1,com.twitter.deeplink.implementation.UrlInterpreterActivity,254989209,331
113567,1626546228014,2,com.twitter.deeplink.implementation.UrlInterpreterActivity,254989209,331
113568,1626546228024,1,com.twitter.android.TweetDetailActivity,154551204,331
113569,1626546228465,23,com.twitter.deeplink.implementation.UrlInterpreterActivity,254989209,331
113570,1626546228467,23,com.twitter.notification.dispatch.NotificationDispatchActivity,249940808,331
113571,1626546228477,11,,0,427
113572,1626546228483,23,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
113573,1626546228852,11,,0,374
113574,1626546228853,11,,0,443
113575,1626546235601,2,com.twitter.android.TweetDetailActivity,154551204,331
113576,1626546235613,1,com.twitter.app.gallery.fullscreen.FullscreenMediaPlayerActivity,192387228,331
113577,1626546236027,23,com.twitter.android.TweetDetailActivity,154551204,331
113578,1626546238487,2,com.twitter.app.gallery.fullscreen.FullscreenMediaPlayerActivity,192387228,331
113579,1626546238510,1,com.twitter.android.TweetDetailActivity,154551204,331
113580,1626546238850,23,com.twitter.app.gallery.fullscreen.FullscreenMediaPlayerActivity,192387228,331
113581,1626546239524,2,com.twitter.android.TweetDetailActivity,154551204,331
113582,1626546239544,1,com.twitter.app.main.MainActivity,152352092,331
113583,1626546239950,23,com.twitter.android.TweetDetailActivity,154551204,331
113584,1626546241721,2,com.twitter.app.main.MainActivity,152352092,331
113585,1626546241723,1,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
113586,1626546242275,23,com.twitter.app.main.MainActivity,152352092,331
113587,1626546244652,7,,0,331
113588,1626546259485,7,,0,331
113589,1626546262588,7,,0,331
113590,1626546262672,2,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
113591,1626546262675,1,com.twitter.notification.dispatch.NotificationDispatchActivity,77919033,331
113592,1626546262683,2,com.twitter.notification.dispatch.NotificationDispatchActivity,77919033,331
113593,1626546262686,1,com.twitter.deeplink.implementation.UrlInterpreterActivity,124431777,331
113594,1626546262699,2,com.twitter.deeplink.implementation.UrlInterpreterActivity,124431777,331
113595,1626546262709,1,com.twitter.android.TweetDetailActivity,132466090,331
113596,1626546262963,23,com.twitter.deeplink.implementation.UrlInterpreterActivity,124431777,331
113597,1626546262965,23,com.twitter.notification.dispatch.NotificationDispatchActivity,77919033,331
113598,1626546262977,23,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
113599,1626546269268,2,com.twitter.android.TweetDetailActivity,132466090,331
113600,1626546269283,1,com.twitter.app.gallery.GalleryActivity,2050827,331
113601,1626546276738,11,,0,341
113602,1626546282024,2,com.twitter.app.gallery.GalleryActivity,2050827,331
113603,1626546282050,1,com.twitter.android.TweetDetailActivity,132466090,331
113604,1626546282067,23,com.twitter.app.gallery.GalleryActivity,2050827,331
113605,1626546285232,2,com.twitter.android.TweetDetailActivity,132466090,331
113606,1626546285245,1,com.twitter.app.gallery.GalleryActivity,255453156,331
113607,1626546287109,2,com.twitter.app.gallery.GalleryActivity,255453156,331
113608,1626546287129,1,com.twitter.android.TweetDetailActivity,132466090,331
113609,1626546287147,23,com.twitter.app.gallery.GalleryActivity,255453156,331
113610,1626546287949,2,com.twitter.android.TweetDetailActivity,132466090,331
113611,1626546287961,1,com.twitter.app.main.MainActivity,94368131,331
113612,1626546288350,23,com.twitter.android.TweetDetailActivity,132466090,331
113613,1626546288909,2,com.twitter.app.main.MainActivity,94368131,331
113614,1626546288954,1,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
113615,1626546289534,23,com.twitter.app.main.MainActivity,94368131,331
113616,1626546293064,10,,0,477
113617,1626546294769,7,,0,340
113618,1626546294770,11,,0,340
113619,1626546297662,7,,0,340
113620,1626546297679,2,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
113621,1626546297737,1,com.venmo.controller.notifications.NotificationMiddlewareContainer,48076279,340
113622,1626546297957,11,,0,329
113623,1626546298369,11,,0,391
113624,1626546298707,2,com.venmo.controller.notifications.NotificationMiddlewareContainer,48076279,340
113625,1626546298712,1,com.venmo.controller.ledger.transactiondetails.TransactionDetailsContainer,263662705,340
113626,1626546298865,23,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
113627,1626546299142,23,com.venmo.controller.notifications.NotificationMiddlewareContainer,48076279,340
113628,1626546303627,12,,0,337
113629,1626546310594,2,com.venmo.controller.ledger.transactiondetails.TransactionDetailsContainer,263662705,340
113630,1626546310611,1,com.venmo.TabCentralActivity,140961279,340
113631,1626546310925,2,com.venmo.TabCentralActivity,140961279,340
113632,1626546310941,1,com.venmo.controller.homeredesign.HomeRedesignContainer,175219436,340
113633,1626546311341,23,com.venmo.controller.ledger.transactiondetails.TransactionDetailsContainer,263662705,340
113634,1626546311593,23,com.venmo.TabCentralActivity,140961279,340
113635,1626546313878,2,com.venmo.controller.homeredesign.HomeRedesignContainer,175219436,340
113636,1626546313880,1,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
113637,1626546314374,23,com.venmo.controller.homeredesign.HomeRedesignContainer,175219436,340
113638,1626546315080,10,,0,337
113639,1626546317037,7,,0,337
113640,1626546317038,11,,0,337
113641,1626546319284,10,,0,45
113642,1626546320304,7,,0,331
113643,1626546328684,7,,0,331
113644,1626546328722,2,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
113645,1626546328756,1,com.twitter.notification.dispatch.NotificationDispatchActivity,139036533,331
113646,1626546328760,2,com.twitter.notification.dispatch.NotificationDispatchActivity,139036533,331
113647,1626546328767,1,com.twitter.deeplink.implementation.UrlInterpreterActivity,202432088,331
113648,1626546328793,23,com.twitter.notification.dispatch.NotificationDispatchActivity,139036533,331
113649,1626546328794,2,com.twitter.deeplink.implementation.UrlInterpreterActivity,202432088,331
113650,1626546328798,1,com.twitter.android.TweetDetailActivity,65096397,331
113651,1626546328960,23,com.twitter.deeplink.implementation.UrlInterpreterActivity,202432088,331
113652,1626546329074,23,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
113653,1626546333274,10,,0,344
113654,1626546333275,11,,0,344
113655,1626546388604,11,,0,346
113656,1626546388604,11,,0,198
113657,1626546404177,2,com.twitter.android.TweetDetailActivity,65096397,331
113658,1626546404190,1,com.twitter.app.main.MainActivity,208540926,331
113659,1626546404476,23,com.twitter.android.TweetDetailActivity,65096397,331
113660,1626546405157,2,com.twitter.app.main.MainActivity,208540926,331
113661,1626546405171,1,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
113662,1626546405771,23,com.twitter.app.main.MainActivity,208540926,331
113663,1626546410034,19,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
113664,1626546410050,20,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
113665,1626546410237,12,,0,45
113666,1626546414729,7,,0,344
113667,1626546414729,11,,0,344
113668,1626546423498,16,,0,1
113669,1626546424047,2,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
113670,1626546424129,23,com.android.launcher3.uioverrides.QuickstepLauncher,198893533,324
113671,1626546424492,17,,0,1
113672,1626546988304,8,,0,323
113673,1626548787841,11,,0,346
113674,1626548787878,11,,0,198
113675,1626548788271,11,,0,329
113676,1626549897081,12,,0,338
113677,1626549897609,19,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113678,1626549897823,12,,0,198
113679,1626549901621,20,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113680,1626549959202,12,,0,334
113681,1626550330743,12,,0,472
113682,1626550404926,11,,0,477
113683,1626550584762,11,,0,389
113684,1626550754265,11,,0,420
113685,1626550754353,11,,0,385
113686,1626550754459,11,,0,450
113687,1626550754547,11,,0,330
113688,1626551645212,12,,0,344
113689,1626552386200,11,,0,331
113690,1626552397425,11,,0,427
113691,1626552397428,11,,0,443
113692,1626552397428,11,,0,374
113693,1626553315381,11,,0,344
113694,1626553315383,11,,0,340
113695,1626553315383,11,,0,427
113696,1626553315384,11,,0,337
113697,1626553315580,11,,0,477
113698,1626553316845,11,,0,316
113699,1626553553246,11,,0,391
113700,1626557885731,12,,0,338
113701,1626557886193,19,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113702,1626557886406,12,,0,198
113703,1626557890214,20,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113704,1626559598487,11,,0,427
113705,1626560256139,19,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
113706,1626560256229,20,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
113707,1626560256360,12,,0,45
113708,1626560260372,11,,0,427
113709,1626560282446,12,,0,45
113710,1626560362878,11,,0,346
113711,1626560362878,11,,0,198
113712,1626563197994,11,,0,346
113713,1626563649746,11,,0,198
113714,1626567012606,11,,0,427
113715,1626569645412,12,,0,344
113716,1626570765356,12,,0,338
113717,1626570765472,19,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113718,1626570765692,12,,0,198
113719,1626570769484,20,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113720,1626574127513,11,,0,427
113721,1626574127513,11,,0,443
113722,1626574127513,11,,0,374
113723,1626574213684,11,,0,427
113724,1626574213713,11,,0,443
113725,1626574213713,11,,0,374
113726,1626574214428,19,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
113727,1626574214632,12,,0,45
113728,1626574215032,11,,0,341
113729,1626574230918,11,,0,316
113730,1626574237372,20,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
113731,1626576466730,12,,0,112
113732,1626576674748,11,,0,427
113733,1626581695425,11,,0,427
113734,1626589638363,11,,0,462
113735,1626589638365,11,,0,344
113736,1626589638366,11,,0,346
113737,1626589638366,11,,0,477
113738,1626589638367,11,,0,331
113739,1626589638368,11,,0,454
113740,1626589638368,11,,0,324
113741,1626589638368,11,,0,338
113742,1626589638369,11,,0,487
113743,1626589638370,11,,0,340
113744,1626589638371,11,,0,429
113745,1626589638371,11,,0,341
113746,1626589638372,11,,0,198
113747,1626589638372,11,,0,337
113748,1626591988762,11,,0,454
113749,1626592885613,11,,0,324
113750,1626592886026,11,,0,346
113751,1626592886027,11,,0,198
113752,1626593478006,11,,0,427
113753,1626595776124,11,,0,247
113754,1626595776164,11,,0,323
113755,1626595776786,19,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
113756,1626595777003,12,,0,45
113757,1626595777403,8,,0,323
113758,1626595788910,11,,0,477
113759,1626595799298,20,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
113760,1626596038024,11,,0,443
113761,1626596038025,11,,0,374
113762,1626596485453,11,,0,427
113763,1626596485455,11,,0,374
113764,1626596485456,11,,0,443
113765,1626605488735,11,,0,427
113766,1626610886513,11,,0,427
113767,1626611578445,12,,0,338
113768,1626611578964,19,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113769,1626611578996,11,,0,429
113770,1626611579179,12,,0,198
113771,1626611582993,20,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113772,1626611863606,11,,0,454
113773,1626613707435,11,,0,324
113774,1626613707835,11,,0,346
113775,1626613707836,11,,0,198
113776,1626614941178,11,,0,324
113777,1626614941795,11,,0,346
113778,1626614941796,11,,0,198
113779,1626616356119,11,,0,247
113780,1626616356121,11,,0,323
113781,1626616578161,11,,0,477
113782,1626616702376,11,,0,454
113783,1626616702524,19,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
113784,1626616702554,11,,0,247
113785,1626616702556,11,,0,323
113786,1626616702745,12,,0,45
113787,1626616703318,12,,0,331
113788,1626616703523,19,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113789,1626616703611,11,,0,341
113790,1626616703732,12,,0,198
113791,1626616706733,11,,0,477
113792,1626616706788,11,,0,427
113793,1626616707536,20,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113794,1626616726654,20,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
113795,1626616727077,12,,0,45
113796,1626617133880,11,,0,374
113797,1626617133881,11,,0,443
113798,1626617604056,12,,0,477
113799,1626618159293,11,,0,427
113800,1626618159297,11,,0,374
113801,1626618159297,11,,0,443
113802,1626629878070,12,,0,338
113803,1626629878555,19,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113804,1626629878785,12,,0,198
113805,1626629882582,20,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113806,1626634646038,11,,0,429
113807,1626637559052,19,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
113808,1626637559254,12,,0,45
113809,1626637559497,12,,0,331
113810,1626637559580,12,,0,331
113811,1626637559714,12,,0,331
113812,1626637559785,19,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113813,1626637560010,12,,0,198
113814,1626637563710,8,,0,323
113815,1626637563874,20,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113816,1626637564592,19,org.thoughtcrime.securesms.service.GenericForegroundService,0,336
113817,1626637564807,12,,0,336
113818,1626637564957,20,org.thoughtcrime.securesms.service.GenericForegroundService,0,336
113819,1626637565802,11,,0,427
113820,1626637576057,12,,0,112
113821,1626637590955,20,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
113822,1626637591586,12,,0,45
113823,1626637592897,11,,0,324
113824,1626637592898,11,,0,346
113825,1626637592899,11,,0,198
113826,1626637763004,11,,0,341
113827,1626638739587,15,,0,1
113828,1626638739772,11,,0,389
113829,1626638741341,12,,0,337
113830,1626638744655,16,,0,1
113831,1626640418924,11,,0,427
113832,1626640678220,12,,0,338
113833,1626640678454,19,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113834,1626640678491,11,,0,429
113835,1626640678666,12,,0,198
113836,1626640682475,20,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113837,1626643667370,11,,0,427
113838,1626643667370,11,,0,374
113839,1626643667370,11,,0,443
113840,1626644185124,11,,0,324
113841,1626644185128,19,com.samsung.android.app.omcagent.process.download.DownloaderOMCIntentService,0,173
113842,1626644185129,11,,0,346
113843,1626644185137,11,,0,198
113844,1626644185345,12,,0,173
113845,1626644189294,20,com.samsung.android.app.omcagent.process.download.DownloaderOMCIntentService,0,173
113846,1626647784864,11,,0,427
113847,1626647785274,11,,0,443
113848,1626647785274,11,,0,374
113849,1626647880605,12,,0,338
113850,1626647880717,19,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113851,1626647880935,12,,0,198
113852,1626647884729,20,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113853,1626654567409,12,,0,344
113854,1626658611047,12,,0,338
113855,1626658611163,19,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113856,1626658611385,12,,0,198
113857,1626658615178,20,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113858,1626658673745,19,org.thoughtcrime.securesms.service.GenericForegroundService,0,336
113859,1626658673974,12,,0,336
113860,1626658674082,20,org.thoughtcrime.securesms.service.GenericForegroundService,0,336
113861,1626658674717,19,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
113862,1626658674939,12,,0,45
113863,1626658676237,12,,0,331
113864,1626658676556,19,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113865,1626658676764,12,,0,198
113866,1626658677678,12,,0,487
113867,1626658677785,20,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113868,1626658677893,12,,0,331
113869,1626658677959,12,,0,331
113870,1626658678058,19,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113871,1626658678105,20,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113872,1626658678239,19,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113873,1626658678270,12,,0,198
113874,1626658678448,12,,0,198
113875,1626658682219,20,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113876,1626658691887,11,,0,427
113877,1626658691896,11,,0,316
113878,1626658697328,20,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
113879,1626661673910,11,,0,389
113880,1626662185955,11,,0,427
113881,1626663088873,11,,0,427
113882,1626664630876,11,,0,429
113883,1626667658225,11,,0,324
113884,1626667658226,11,,0,346
113885,1626667658226,11,,0,198
113886,1626669387024,11,,0,427
113887,1626670286654,11,,0,344
113888,1626670647971,11,,0,427
113889,1626670647971,11,,0,443
113890,1626670647971,11,,0,374
113891,1626673040605,11,,0,324
113892,1626673040608,11,,0,346
113893,1626673040608,11,,0,198
113894,1626676588518,11,,0,427
113895,1626676588519,11,,0,443
113896,1626676588519,11,,0,374
113897,1626676588520,11,,0,346
113898,1626676588521,11,,0,316
113899,1626676588523,11,,0,477
113900,1626676588523,11,,0,323
113901,1626676588524,11,,0,247
113902,1626676588525,11,,0,332
113903,1626676588525,11,,0,454
113904,1626676588526,11,,0,324
113905,1626676588526,11,,0,198
113906,1626676630396,11,,0,332
113907,1626679284649,11,,0,454
113908,1626679914485,19,org.thoughtcrime.securesms.service.GenericForegroundService,0,336
113909,1626679914735,12,,0,336
113910,1626679915120,20,org.thoughtcrime.securesms.service.GenericForegroundService,0,336
113911,1626679915502,11,,0,341
113912,1626679915720,12,,0,331
113913,1626679915864,12,,0,331
113914,1626679916987,19,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113915,1626679917005,11,,0,429
113916,1626679917195,12,,0,198
113917,1626679918844,19,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
113918,1626679919057,12,,0,45
113919,1626679920606,11,,0,477
113920,1626679921001,20,com.android.systemui.edgelighting.EdgeLightingForegroundService,0,198
113921,1626679921215,11,,0,427
113922,1626679936899,12,,0,48
113923,1626679937185,20,com.samsung.android.weather.ui.common.content.service.WXAutoRefreshForegroundService,0,45
113924,1626680281480,11,,0,324
113925,1626680281482,11,,0,346
113926,1626680281482,11,,0,198
113927,1626683798837,11,,0,427
113928,1626684687383,19,com.idm.fotaagent.enabler.ui.notification.manager.NotificationId$Common,0,176
113929,1626684687602,12,,0,176
113930,1626684688495,11,,0,420
113931,1626684710162,1,com.idm.fotaagent.enabler.ui.downloadconfirm.DownloadConfirmActivity,206960373,176
