key,type,value
/pages/product_boundary/nt_shell_whitelist,1,"top_fans/creator/settings,page/media_gallery/albums,/pages/info/update/typeahead/component/,page_qr_code_admin,/pages/info/update/typeahead/tokenizer/,pages_admin_consumption/feed/checkin,pages_admin_consumption/feed/mention,pages_admin_consumption/feed/share,/pages/entity/stream/,page/edit_page/settings/home"
/config/path_provider/eviction.v2/28378830,1,"{""size_config"":{""max_size"":125829120,""max_size_low_space_bytes"":20971520,""max_size_very_low_space_bytes"":4194304,""delete_only_on_init"":false},""staleness_config"":{""stale_age_s"":5184000},""eviction_type"":""stash"",""cache_name"":""fresco"",""feature_name"":""image"",""path"":""\/data\/user\/0\/com.facebook.katana\/cache\/image.autoscoped\/100065791655767""}"
/e2ee/keys/100065791655767/25616842663876352,1,"8uQ+Ht8eCuu2Z9AyypIcumkJy0eWQ/EbSgxACeIehQU=
"
/messages/server_muted_until,4,0
/settings/connection_manager/conn_tracking/4/3,4,0
/settings/connection_manager/conn_tracking/4/1,4,0
/settings/connection_manager/conn_tracking/5/3,4,0
/settings/connection_manager/conn_tracking/5/1,4,0
/settings/connection_manager/conn_tracking/6/3,4,0
/settings/connection_manager/conn_tracking/6/1,4,0
/shared/sim_number_consents/-1098517854/UNKNOWN_PURPOSE,2,1
/contacts_ccu_upload/user_remote_setting_migration_completed/100065791655767,2,1
/shared/sim_number_consents/-1285600966/UNKNOWN_PURPOSE,2,1
/composer/inline_sprouts_server_upsell_info,1,"{""fetched_time"":1617591145990,""server_upsell_list"":[{""promotion_id"":8074,""sprout_name"":""COLLABORATIVE_FORMAT"",""subtitle"":""Create a post that others can respond to with photos.""},{""promotion_id"":7787,""sprout_name"":""LOCAL_ALERTS"",""subtitle"":""Mark urgent information as a local alert.""},{""promotion_id"":8994,""sprout_name"":""NEON"",""subtitle"":""Ask your community for prayers""}],""version"":1}"
/auth/auth_device_based_login_credentials100065791655767,1,"{""full_name"":""Heisenberg White"",""is_pin_set"":false,""name"":""Heisenberg"",""nonce"":""EvYCQm8C"",""pic_url"":""https://scontent.fric1-2.fna.fbcdn.net/v/t1.30497-1/cp0/e15/q65/c94.0.320.320a/p320x320/84241059_189132118950875_4138507100605120512_n.jpg?_nc_cat=1&ccb=1-3&_nc_sid=7206a8&_nc_ohc=zGk-C5AGGLkAX9Udb4r&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.fric1-2.fna&tp=5&_nc_rmd=260&oh=4d82139d90cff652dde8156da18f42d2&oe=608EF86A"",""time"":1617591145,""uid"":""100065791655767"",""username"":""heisenbergcarro""}"
/config/graph_search/recent_searches_schema_version/group_scoped_search,3,1
/settings/browser/iab_cloaking_sampling_omnistore_version_hash,1,"{""signature"":""2021-04-04""}"
/config/graph_search/recent_searches_graphql_cache_dirty,2,0
/autofill_ads_consent_root/autofill_ads_consent_100065791655767,2,0
/config/image_pipeline_mc_providerprepare_to_draw_enabled,2,0
/config/image_pipeline_mc_providerprepare_bitmap_not_more_than_bytes,3,4194304
