id,user_text,url,number_of_hits,number_of_misses
b174d348-076e-4281-9195-1fdba077d9be,interesting car ap,https://www.google.com/search?q=interesting+car+accessories&oq=interesting+car+ap&aqs=chrome.1.69i57j0l3j0i10i22i30&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
ea06283e-f329-4fdf-830e-badf3cfe171d,interesting car ap,https://www.google.com/search?q=interesting+car+articles&oq=interesting+car+ap&aqs=chrome.2.69i57j0l3j0i10i22i30&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
31680845-cb34-4982-a57b-568ba2958278,interesting car ap,https://www.google.com/search?q=interesting+car+accident+articles&oq=interesting+car+ap&aqs=chrome.3.69i57j0l3j0i10i22i30&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
8daa0ada-b36a-4628-8653-b6d6f76e0895,interesting car ap,https://www.google.com/search?q=interesting+cat+articles+2019&oq=interesting+car+ap&aqs=chrome.4.69i57j0l3j0i10i22i30&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
6dcb0a11-ff70-46e3-9ce1-5b7b86f83ba5,interesting car app,https://www.google.com/search?q=interesting+car+app&oq=interesting+car+app&aqs=chrome..69i57j0l3j0i10i22i30&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
0ae6b454-5367-42a6-bc2d-22f29b9aaf3e,interesting car app,https://www.google.com/search?q=interesting+car+accessories&oq=interesting+car+app&aqs=chrome.1.69i57j0l3j0i10i22i30&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
a13d5e06-3860-4b26-bbf4-88e67aa76050,interesting car app,https://www.google.com/search?q=interesting+car+articles&oq=interesting+car+app&aqs=chrome.2.69i57j0l3j0i10i22i30&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
417be3a7-02b9-4fa3-9d3c-f64b46041b08,interesting car app,https://www.google.com/search?q=interesting+car+accident+articles&oq=interesting+car+app&aqs=chrome.3.69i57j0l3j0i10i22i30&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
24d557ca-1825-43ca-b139-036c3a96717c,interesting car app,https://www.google.com/search?q=interesting+cat+articles+2019&oq=interesting+car+app&aqs=chrome.4.69i57j0l3j0i10i22i30&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
81d99215-aa6b-4e72-8295-c6ca35bc8b50,interesting car app,https://www.google.com/search?q=interesting+car+app&oq=interesting+car+app&aqs=chrome..69i57j33i160l3&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
5afe66d5-5285-4ae5-8352-7443fe4f3e04,interesting car app,https://www.google.com/search?q=interesting+car+apps&oq=interesting+car+app&aqs=chrome.1.69i57j33i160l3&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
23284f0c-94e3-4680-b0f7-25c8b5577c45,interesting car app,https://www.google.com/search?q=interesting+car+appraisal&oq=interesting+car+app&aqs=chrome.2.69i57j33i160l3&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
6b166971-2717-4c0b-a191-1e6829cca5a0,interesting car app,https://www.google.com/search?q=interesting+car+applications&oq=interesting+car+app&aqs=chrome.3.69i57j33i160l3&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
382b8364-6513-4235-8463-5cc289c3329a,interesting car apps,https://www.google.com/search?q=interesting+car+apps&oq=interesting+car+apps&aqs=chrome..69i57j33i160l2&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
55642581-9350-4d04-8a87-ee3c4fd4381f,interesting car apps,https://www.google.com/search?q=interesting+car+appraisal&oq=interesting+car+apps&aqs=chrome.1.69i57j33i160l2&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
326a86c3-eb31-4a69-be22-3710c1ab01d5,interesting car apps,https://www.google.com/search?q=interesting+car+applications&oq=interesting+car+app&aqs=chrome.2.69i57j33i160l2&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
c6765705-1c27-4e82-8d67-d6cafe6e716e,interesting car apps,https://www.google.com/search?q=interesting+car+applications&oq=interesting+car+apps&aqs=chrome.2.69i57j33i160l2&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
395470a3-356b-4e59-9e01-4fe4a2564ee9,interesting car apps,https://www.google.com/search?q=interesting+car+apps&oq=interesting+car+apps&aqs=chrome..69i57&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,1,0
838c9145-728e-4049-bcc6-b307e7fd1c7a,b,https://www.google.com/search?q=b&oq=b&aqs=chrome..69i57j69i58j69i60l3&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
3b72143c-342d-4192-8fb3-d98b7338df1a,b,https://www.google.com/search?q=interesting+car+apps&oq=interesting+car+apps&aqs=chrome..69i57.10618j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,2
62818ee0-9a02-487b-9430-fbf42f58819f,b,"https://hotels.tmobiletravel.com/search?query=Myrtle%20Beach%20Boardwalk%20and%20Promenade,%20Myrtle%20Beach,%20SC,%20USA&latitude=33.6894543&longitude=-78.88151479999999&checkIn=06%2F05%2F2021&checkOut=06%2F09%2F2021&adults=1&rooms=1&currency=USD&program=tmobile&mode=disc&searchId=705ac1fe-d78d-431f-b499-a059d2fdbeb9",0,2
9eb1cf6e-e28a-4a49-a4fb-6438642f1e4c,b,"https://hotels.tmobiletravel.com/details?id=1485984&region=34790&query=Myrtle%20Beach%20Boardwalk%20and%20Promenade,%20Myrtle%20Beach,%20SC,%20USA&latitude=33.689454&longitude=-78.881515&checkIn=06%2F05%2F2021&checkOut=06%2F09%2F2021&adults=1&rooms=1&currency=USD&program=tmobile&mode=disc&searchId=705ac1fe-d78d-431f-b499-a059d2fdbeb9&dAvePrice=192",0,2
83548b14-dd3b-489a-9558-0fdade3a8f83,b,"https://hotels.tmobiletravel.com/booking/payment/45b9c2f7-5b1a-02eb-6a52-0afea10df172?hotelId=1485984&region=34790&query=Myrtle%20Beach%20Boardwalk%20and%20Promenade,%20Myrtle%20Beach,%20SC,%20USA&latitude=33.689454&longitude=-78.881515&checkIn=06%2F05%2F2021&checkOut=06%2F09%2F2021&adults=1&rooms=1&currency=USD&program=tmobile&mode=disc&searchId=705ac1fe-d78d-431f-b499-a059d2fdbeb9&dAvePrice=192&dp=1",0,1
e2a152e1-b897-42c7-ba68-b65820b4a025,b,https://www.google.com/search?q=b&oq=b&aqs=chrome..69i57j46i199i291i433j46i131i199i291i433j69i60l2&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
70c18adb-22c7-4b74-88c1-4a4f2e1d3d65,b,https://www.google.com/search?gs_ssp=eJzj4tTP1TcwrCpKqVBgNGB0YPDiSEotLlFIKq0EAFb4Bwo&q=best+buy&oq=b&aqs=chrome.1.69i57j46i199i291i433j46i131i199i291i433j69i60l2&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
d7aa6886-5ab1-4086-b837-95313ca9c7f5,b,https://www.google.com/search?gs_ssp=eJzj4tTP1TcwrKwwT1NgNGB0YPDiT0rMy1bIT1NIzE0tykxOBACKwAk8&q=bank+of+america&oq=b&aqs=chrome.2.69i57j46i199i291i433j46i131i199i291i433j69i60l2&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
a24048c5-3492-403c-af46-201c7c2fd76b,bl,https://www.google.com/search?q=bl&oq=bl&aqs=chrome..69i57j46i199i291i433j46i131i199i291i433j46i131i433j69i60&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
b4560a63-ec82-4ba9-9573-fc966dfc9adb,bl,https://www.google.com/search?gs_ssp=eJzj4tTP1TcwrCpKqVBgNGB0YPDiSEotLlFIKq0EAFb4Bwo&q=best+buy&oq=bl&aqs=chrome.1.69i57j46i199i291i433j46i131i199i291i433j46i131i433j69i60&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
b5a098ed-4651-4aa4-a38f-85f8e7686c18,bl,https://www.google.com/search?gs_ssp=eJzj4tTP1TcwrKwwT1NgNGB0YPDiT0rMy1bIT1NIzE0tykxOBACKwAk8&q=bank+of+america&oq=bl&aqs=chrome.2.69i57j46i199i291i433j46i131i199i291i433j46i131i433j69i60&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
d5ec7141-baf1-4bcb-af22-6fc1238e61a5,bl,https://www.google.com/search?gs_ssp=eJzj4tDP1TfIyk0qM2D0Yk0qTc4uBgAuDQVV&q=bucks&oq=bl&aqs=chrome.3.69i57j46i199i291i433j46i131i199i291i433j46i131i433j69i60&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
c546b4ec-47b4-4d9a-b837-61f17c27b51e,bl,"https://hotels.tmobiletravel.com/details?id=1485984&region=34790&query=Myrtle%20Beach%20Boardwalk%20and%20Promenade,%20Myrtle%20Beach,%20SC,%20USA&latitude=33.689454&longitude=-78.881515&checkIn=06%2F05%2F2021&checkOut=06%2F09%2F2021&adults=1&rooms=1&currency=USD&program=tmobile&mode=disc&searchId=705ac1fe-d78d-431f-b499-a059d2fdbeb9&dAvePrice=192",0,1
23babd3c-85b3-4b8c-a8a5-3f742c676494,bla,https://www.google.com/search?q=bla&oq=bla&aqs=chrome..69i57j46i199i291i433j46i131i199i291i433j46i131i433j69i60&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
e1f0cd90-e9c4-4f0c-b5cd-032a30e59951,bla,https://www.google.com/search?gs_ssp=eJzj4tTP1TcwrCpKqVBgNGB0YPDiSEotLlFIKq0EAFb4Bwo&q=best+buy&oq=bla&aqs=chrome.1.69i57j46i199i291i433j46i131i199i291i433j46i131i433j69i60&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
cc972089-affb-4309-a72f-d01a99e9afd6,bla,https://www.google.com/search?gs_ssp=eJzj4tTP1TcwrKwwT1NgNGB0YPDiT0rMy1bIT1NIzE0tykxOBACKwAk8&q=bank+of+america&oq=bla&aqs=chrome.2.69i57j46i199i291i433j46i131i199i291i433j46i131i433j69i60&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
dd971bd1-6783-4998-b6fa-7898d80deeb2,bla,https://www.google.com/search?gs_ssp=eJzj4tDP1TfIyk0qM2D0Yk0qTc4uBgAuDQVV&q=bucks&oq=bla&aqs=chrome.3.69i57j46i199i291i433j46i131i199i291i433j46i131i433j69i60&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
13960f0e-0e8e-4ff9-a284-ca7578d8039c,bla,"https://hotels.tmobiletravel.com/details?id=1485984&region=34790&query=Myrtle%20Beach%20Boardwalk%20and%20Promenade,%20Myrtle%20Beach,%20SC,%20USA&latitude=33.689454&longitude=-78.881515&checkIn=06%2F05%2F2021&checkOut=06%2F09%2F2021&adults=1&rooms=1&currency=USD&program=tmobile&mode=disc&searchId=705ac1fe-d78d-431f-b499-a059d2fdbeb9&dAvePrice=192",0,1
e5760533-8dfd-4371-a1cb-71470ee036a3,blan,https://www.google.com/search?q=blan&oq=blan&aqs=chrome..69i57j46i199i291i433j46i131i199i291i433j46i131i433j69i60&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
5940d993-b717-4955-9259-201d4a8b6064,blan,https://www.google.com/search?gs_ssp=eJzj4tTP1TcwrCpKqVBgNGB0YPDiSEotLlFIKq0EAFb4Bwo&q=best+buy&oq=blan&aqs=chrome.1.69i57j46i199i291i433j46i131i199i291i433j46i131i433j69i60&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
c4846bb6-804c-498a-8801-2def559e51af,blan,https://www.google.com/search?gs_ssp=eJzj4tTP1TcwrKwwT1NgNGB0YPDiT0rMy1bIT1NIzE0tykxOBACKwAk8&q=bank+of+america&oq=blan&aqs=chrome.2.69i57j46i199i291i433j46i131i199i291i433j46i131i433j69i60&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
f4a302ec-d53f-405e-ad71-12e8c116c9f8,blan,https://www.google.com/search?gs_ssp=eJzj4tDP1TfIyk0qM2D0Yk0qTc4uBgAuDQVV&q=bucks&oq=blan&aqs=chrome.3.69i57j46i199i291i433j46i131i199i291i433j46i131i433j69i60&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
157de7ee-7cc4-405e-a55f-6a3f7bef3ba3,blan,"https://hotels.tmobiletravel.com/details?id=1485984&region=34790&query=Myrtle%20Beach%20Boardwalk%20and%20Promenade,%20Myrtle%20Beach,%20SC,%20USA&latitude=33.689454&longitude=-78.881515&checkIn=06%2F05%2F2021&checkOut=06%2F09%2F2021&adults=1&rooms=1&currency=USD&program=tmobile&mode=disc&searchId=705ac1fe-d78d-431f-b499-a059d2fdbeb9&dAvePrice=192",0,1
90ea5360-01a7-4bce-b3b6-6b7fbb827070,blan,https://www.google.com/search?q=blan&oq=blan&aqs=chrome..69i57j46i175i199j0j46i433j0i271&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
272690cd-3249-4ed8-8196-f6cc5f86c8db,blan,https://www.google.com/search?gs_ssp=eJzj4tTP1TcwL87NSzZgtFI1qLCwTDJPSUs1tzSyNDCwMEyzAgoZJJqZm6ZYmBqYG6QZmBh68SblJOalJGYWKRQkFmUDAEoDEoQ&q=blandair+park&oq=blan&aqs=chrome.1.69i57j46i175i199j0j46i433j0i271&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
c54e31dc-b297-4ac8-ad71-48e0f1880463,blan,https://www.google.com/search?q=blanket&oq=blan&aqs=chrome.2.69i57j46i175i199j0j46i433j0i271&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
31f088ae-ffef-485c-934d-9aa7c59bce4c,blan,https://www.google.com/search?gs_ssp=eJzj4tLP1TcwMy1MqswyYPTiT8pJzMtOLVHISkzOLs7PAwCE3Qml&q=blanket+jackson&oq=blan&aqs=chrome.3.69i57j46i175i199j0j46i433j0i271&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
969ab175-b828-4519-aabf-9d5c708fcba0,blan,https://www.google.com/search?q=blanket+ladder&oq=blan&aqs=chrome.4.69i57j46i175i199j0j46i433j0i271&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
0fc56b52-5508-4646-85c5-eef296256106,blant,https://www.google.com/search?q=blant&oq=blant&aqs=chrome..69i57j46i175i199j0j46i433j0i271&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
97e4e8ea-37c8-4cc1-8d12-97a2c7ee4643,blant,https://www.google.com/search?gs_ssp=eJzj4tTP1TcwL87NSzZgtFI1qLCwTDJPSUs1tzSyNDCwMEyzAgoZJJqZm6ZYmBqYG6QZmBh68SblJOalJGYWKRQkFmUDAEoDEoQ&q=blandair+park&oq=blant&aqs=chrome.1.69i57j46i175i199j0j46i433j0i271&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
849ded81-1fc3-49db-8a6c-cd903018db89,blant,https://www.google.com/search?q=blanket&oq=blant&aqs=chrome.2.69i57j46i175i199j0j46i433j0i271&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
3720959d-5e63-4e42-b2ed-3d39ff965857,blant,https://www.google.com/search?gs_ssp=eJzj4tLP1TcwMy1MqswyYPTiT8pJzMtOLVHISkzOLs7PAwCE3Qml&q=blanket+jackson&oq=blant&aqs=chrome.3.69i57j46i175i199j0j46i433j0i271&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
e6047e77-1e60-4db7-b255-275e043a549c,blant,https://www.google.com/search?q=blanket+ladder&oq=blan&aqs=chrome.4.69i57j46i175i199j0j46i433j0i271&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
d9fa60a0-84a2-4214-a747-b09e992aed84,blant,https://www.google.com/search?q=blantons&oq=blant&aqs=chrome.4.69i57j46i175i199j0j46i433j0i271&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
e449f007-9bd6-40d7-909c-9b5f9bbc8c37,blanto,https://www.google.com/search?q=blanto&oq=blanto&aqs=chrome..69i57j46i175i199j0j46i433j0i271&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
a456149b-69ab-43cb-9010-30d6dd62d515,blanto,https://www.google.com/search?gs_ssp=eJzj4tTP1TcwL87NSzZgtFI1qLCwTDJPSUs1tzSyNDCwMEyzAgoZJJqZm6ZYmBqYG6QZmBh68SblJOalJGYWKRQkFmUDAEoDEoQ&q=blandair+park&oq=blanto&aqs=chrome.1.69i57j46i175i199j0j46i433j0i271&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
6db0d003-1aad-4ac9-98b5-9232c4379412,blanto,https://www.google.com/search?q=blanket&oq=blanto&aqs=chrome.2.69i57j46i175i199j0j46i433j0i271&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
4241edfc-0fba-473a-be72-30c291ee7a1f,blanto,https://www.google.com/search?gs_ssp=eJzj4tLP1TcwMy1MqswyYPTiT8pJzMtOLVHISkzOLs7PAwCE3Qml&q=blanket+jackson&oq=blanto&aqs=chrome.3.69i57j46i175i199j0j46i433j0i271&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
a10b1f7e-1bcd-41f4-8fb1-35c85f17a146,blanto,https://www.google.com/search?q=blantons&oq=blant&aqs=chrome.4.69i57j46i175i199j0j46i433j0i271&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
55c82e8e-9bc8-4b4b-b3da-5fab2d78073d,blanto,https://www.google.com/search?q=blantons&oq=blanto&aqs=chrome.4.69i57j46i175i199j0j46i433j0i271&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
f55f164b-92c9-4e6e-a269-e9e908e89d8b,blanto,https://www.google.com/search?q=blanto&oq=blanto&aqs=chrome..69i57j0i433l2j0i457j5&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
eeed7ab2-3744-4fc4-9e81-fa35609cdc7e,blanto,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanto&aqs=chrome.1.69i57j0i433l2j0i457j5&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
78c0fe3c-cb78-47e9-b2e6-f2c01cdd3b40,blanto,https://www.google.com/search?q=blanton%27s+single+barrel&oq=blanto&aqs=chrome.2.69i57j0i433l2j0i457j5&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
e182949c-0df9-462f-a44e-6dc439bef181,blanto,https://www.google.com/search?q=blanton%27s+bourbon+price&oq=blanto&aqs=chrome.3.69i57j0i433l2j0i457j5&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
a958e50a-fc77-4ac3-9ba9-f437f29f143f,blanto,https://www.blantonsbourbon.com/,0,1
a66ab56e-a7ea-4371-b616-dc590abe18b1,blanton,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,1,0
ffc47665-ae34-4956-bf2f-4057133cd087,blanton,https://www.google.com/search?q=blanton&oq=blanton&aqs=chrome..0i433j69i57j0i433j0i457j5&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
c4a154cb-9a15-4f81-a2d0-326a21b3b744,blanton,https://www.google.com/search?q=blanton%27s+single+barrel&oq=blanton&aqs=chrome.2.0i433j69i57j0i433j0i457j5&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
dfd3dd26-9528-4942-aeae-6ccd3e190acf,blanton,https://www.google.com/search?q=blanton%27s+bourbon+price&oq=blanton&aqs=chrome.3.0i433j69i57j0i433j0i457j5&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
8038f08b-6dc4-4144-8968-6911b1619b24,blanton,https://www.blantonsbourbon.com/,0,1
e4ff53aa-af15-4d9a-ba91-b4f35b97bcef,c,https://www.google.com/search?q=c&oq=c&aqs=chrome..69i57j69i59i450j69i59j69i59i450j69i60&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
5ea695b9-0e10-4a3c-ba29-0bb1153e6f0d,c,https://www.google.com/search?q=blanton%27s+bourbon&oq=&aqs=chrome.1.69i57j69i59i450j69i59j69i59i450j69i60&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
7f7f0be0-29ff-4429-b54f-20e5a3e634d7,c,https://www.google.com/search?q=cheap+obd+scanner&oq=c&aqs=chrome.2.69i57j69i59i450j69i59j69i59i450j69i60&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
f5f50de8-e25b-40eb-bd12-28ba5a6cc213,c,https://www.google.com/search?q=interesting+car+apps&oq=&aqs=chrome.3.69i57j69i59i450j69i59j69i59i450j69i60&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
990c9870-29ed-4fae-9ed4-40fdfd60ecf3,c,"https://hotels.tmobiletravel.com/search?query=Myrtle%20Beach,%20SC,%20USA&latitude=33.6890603&longitude=-78.8866943&checkIn=06%2F05%2F2021&checkOut=06%2F09%2F2021&adults=1&rooms=1&currency=USD&program=tmobile&mode=disc&searchId=22f3e124-d5a7-480c-bf73-4b74a0dc8295&language=en",0,1
a4108ee7-9129-4627-887f-0805ae31f453,c,https://www.google.com/search?q=c&oq=c&aqs=chrome..69i57j69i59i450l2j69i60l2&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
9d271d67-0e09-4734-bd45-b5aa024ca382,c,https://www.google.com/search?q=blanton%27s+bourbon&oq=&aqs=chrome.1.69i57j69i59i450l2j69i60l2&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
2bcc2ffa-8e1e-4922-8e31-23f2dc185877,c,https://www.google.com/search?q=interesting+car+apps&oq=&aqs=chrome.2.69i57j69i59i450l2j69i60l2&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
081be3e7-d405-4220-9004-13acecc3fe6b,c,https://woodencork.com/cart,0,1
3864b249-b59d-4e20-9c17-d0b080aa8a04,c,https://www.google.com/search?q=c&oq=c&aqs=chrome..69i57j69i59j69i60l3&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
9ee4017c-5709-4d30-be4a-bade22f00c7c,c,https://www.google.com/search?q=cheap+obd+scanner&oq=c&aqs=chrome.1.69i57j69i59j69i60l3&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
fc4b00ef-1ba6-4297-a2e5-d661a8fd94c8,c,"https://hotels.tmobiletravel.com/search?query=Myrtle%20Beach%20Boardwalk%20and%20Promenade,%20Myrtle%20Beach,%20SC,%20USA&latitude=33.6894543&longitude=-78.88151479999999&checkIn=06%2F05%2F2021&checkOut=06%2F09%2F2021&adults=1&rooms=1&currency=USD&program=tmobile&mode=disc&searchId=705ac1fe-d78d-431f-b499-a059d2fdbeb9",0,1
0132dd9d-81bb-45f2-bebf-3448090a7868,ch,https://www.google.com/search?q=cheap+obd+scanner&oq=ch&aqs=chrome.0.69i59j69i60l3j5&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
2f25cf09-a77e-4c36-9ee2-ad715b760795,ch,"https://hotels.tmobiletravel.com/search?query=Myrtle%20Beach%20Boardwalk%20and%20Promenade,%20Myrtle%20Beach,%20SC,%20USA&latitude=33.6894543&longitude=-78.88151479999999&checkIn=06%2F05%2F2021&checkOut=06%2F09%2F2021&adults=1&rooms=1&currency=USD&program=tmobile&mode=disc&searchId=705ac1fe-d78d-431f-b499-a059d2fdbeb9",0,1
e404f12b-4a35-40e2-8600-526cef93d1fc,ch,https://woodencork.com/cart,0,1
be8280f1-905d-4be4-9afc-8ea5c0321cab,ch,"https://hotels.tmobiletravel.com/search?query=Myrtle%20Beach,%20SC,%20USA&latitude=33.6890603&longitude=-78.8866943&checkIn=06%2F05%2F2021&checkOut=06%2F09%2F2021&adults=1&rooms=1&currency=USD&program=tmobile&mode=disc&searchId=22f3e124-d5a7-480c-bf73-4b74a0dc8295&language=en",0,1
c2e17ca9-a6a1-484e-8e12-fec5a948f9a5,ch,chrome://chrome-urls/,0,1
7f990b0d-1969-471c-a94e-db401a680b05,ch,https://www.google.com/search?q=cheap+obd+scanner&oq=ch&aqs=chrome.0.69i59j69i60l2j5l2&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
7ef037e6-ecb4-4d65-9956-5d6b251990f3,ch,chrome://version/,0,1
5398ebdf-0233-4d53-ae9a-35750394f299,che,https://www.google.com/search?q=cheap+obd+scanner&oq=che&aqs=chrome.0.69i59j69i60l2j5l2&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
49fcb7b6-a169-4ca2-9db9-e41e19a0dc82,che,"https://hotels.tmobiletravel.com/search?query=Myrtle%20Beach%20Boardwalk%20and%20Promenade,%20Myrtle%20Beach,%20SC,%20USA&latitude=33.6894543&longitude=-78.88151479999999&checkIn=06%2F05%2F2021&checkOut=06%2F09%2F2021&adults=1&rooms=1&currency=USD&program=tmobile&mode=disc&searchId=705ac1fe-d78d-431f-b499-a059d2fdbeb9",0,1
427b05b8-dd22-475c-a013-7d7f7bb79ae2,che,"https://hotels.tmobiletravel.com/search?query=Myrtle%20Beach,%20SC,%20USA&latitude=33.6890603&longitude=-78.8866943&checkIn=06%2F05%2F2021&checkOut=06%2F09%2F2021&adults=1&rooms=1&currency=USD&program=tmobile&mode=disc&searchId=22f3e124-d5a7-480c-bf73-4b74a0dc8295&language=en",0,1
5a7ad612-46e3-4d00-9803-50a2148cfd03,che,chrome://chrome-urls/,0,1
b5e5121c-3ea9-42e0-a600-92f53ca46dca,che,chrome://version/,0,1
ae93e035-ff66-4009-84eb-031c972cfe45,che,https://www.google.com/search?q=cheap+obd+scanner&oq=che&aqs=chrome.0.69i59j69i57j69i60l3&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
5eafb0ba-2f9b-41bb-8f00-4d768cc1213f,che,https://www.google.com/search?q=che&oq=che&aqs=chrome..69i59j69i57j69i60l3&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,0,1
