ID_A,STICKER_ITEMS_ID,LOCALES,STRING,EXTRA_A1,EXTRA_A2,EXTRA_A3
532,7,zn_CN,大笑的狐狸,,,
533,7,zn_HK,大笑的狐狸,,,
534,7,zn_TW,大笑的狐狸,,,
535,7,hr,Lisica se smije,,,
536,7,cs,Smějící se liška,,,
537,7,da,Grinende ræv,,,
538,7,nl,Lachende vos,,,
539,7,et_EE,Naerev rebane,,,
540,7,fa,روباه در حال خنده,,,
541,7,tl,Tumatawang fox,,,
542,7,fi,Naurava kettu,,,
543,7,fr,Renard en train de rire,,,
544,7,fr_CA,Renard en train de rire,,,
545,7,gl_ES,Raposo rindo,,,
546,7,ka_GE,მელა იცინის,,,
547,7,de,Lachender Fuchs,,,
548,7,el,Γελαστή αλεπού,,,
549,7,gu_IN,હસતું શિયાળ,,,
550,7,iw,שועל צוחק,,,
551,7,hi,हँसती हुई लोमड़ी,,,
552,7,hu,Nevető róka,,,
553,7,is_IS,Hlæjandi refur,,,
554,7,in,Rubah tertawa,,,
555,7,ga,Sionnach ag gáire,,,
556,7,it,Volpe che ride,,,
557,7,ja,笑うキツネ,,,
558,7,kn_IN,ನಗುತ್ತಲಿರುವ ನರಿ,,,
559,7,kk_KZ,Күліп жатқан түлкі,,,
560,7,km_KH,កញ្ជ្រោង​សើច,,,
561,7,ko,활짝 웃는 여우,,,
562,7,ky_KG,Каткырган түлкү,,,
563,7,lo_LA,ໝາກຈອກທີ່ຫົວ,,,
564,7,lv,Lapsa smejas,,,
565,7,lt,Lapė juokiasi,,,
566,7,mk_MK,Лисица што се смее,,,
567,7,ms_MY,Musang ketawa,,,
568,7,ml_IN,ചിരിക്കുന്ന കുറുക്കൻ,,,
569,7,mr_IN,हसणारा कोल्हा,,,
570,7,my_ZG,ရီေမာေနေသာ ေျမေခြး,,,
571,7,mn_MN,Инээж буй үнэг,,,
572,7,my_MM,ရီမောနေသော မြေခွေး,,,
573,7,ne_NP,हाँसिरहेको फ्याउरो,,,
574,7,nb,Rev som ler,,,
575,7,or,ହସୁଥିବା କୋକିଶିଆଳି,,,
576,7,pl,Lis śmieje się,,,
577,7,pt_PT,Raposa sorridente,,,
578,7,pt_BR,Raposa sorridente,,,
579,7,pa_IN,ਹੱਸਦੀ ਲੂੰਬੜੀ,,,
580,7,ro,Vulpița râzând,,,
581,7,ru,Лисенок смеется,,,
582,7,sr,Lisica se smeje,,,
583,7,si_LK,සිනහ වෙන නරියා,,,
584,7,pl_SP,Lisek sie lacho,,,
585,7,sk,Smejúca sa líška,,,
586,7,sl,Smejoča se lisica,,,
587,7,es_ES,Zorro riendo,,,
588,7,es_US,Zorro riéndose,,,
589,7,sv,Skrattande räv,,,
590,7,tg,Рӯбоҳ механдад,,,
591,7,ta_IN,சிரிக்கின்ற நரி,,,
592,7,te_IN,నవ్వుతున్న నక్క,,,
593,7,tk,Gülýän tilki,,,
594,7,th,จิ้งจอกหัวเราะร่า,,,
595,7,bo,ཧ་རྒོད་ཀྱི་ཝ་མོ།,,,
596,7,tr,Gülen tilki,,,
597,7,uk,Лисеня сміється,,,
598,7,ur_PK,قہقہ لگاتی لومڑی,,,
599,7,ug,كۈلگەن تۈلكە,,,
600,7,uz_UZ,Kulayotgan tulki,,,
601,7,vi,Cáo cười,,,
602,7,predefined,sticker_laugh,,,
603,8,en,Fox in love,,,
604,8,en_US,Fox in love,,,
605,8,en_CA,Fox in love,,,
606,8,sq_AL,Dhelpra e dashuruar,,,
607,8,ar,الثعلب مغرم,,,
608,8,hy_AM,Սիրահարված աղվես,,,
609,8,as,প্ৰেমত পৰা শিয়াল,,,
610,8,az_AZ,Aşiq olmuş tülkü,,,
611,8,eu_ES,Azeria maiteminduta,,,
612,8,be_BY,Закаханая ліса,,,
613,8,bn_IN,প্রেমে পড়া শিয়াল,,,
614,8,bn_BD,শিয়াল প্রেমে পড়েছে,,,
615,8,bs,Zaljubljena lisica,,,
616,8,bg,Влюбена лисица,,,
617,8,ca,Guineu enamorada,,,
618,8,zn_CN,恋爱中的狐狸,,,
619,8,zn_HK,狐狸墜入愛河,,,
620,8,zn_TW,熱戀中的狐狸,,,
621,8,hr,Zaljubljena lisica,,,
622,8,cs,Zamilovaná liška,,,
623,8,da,Forelsket ræv,,,
624,8,nl,Verliefde vos,,,
625,8,et_EE,Armunud rebane,,,
626,8,fa,روباه عاشق,,,
627,8,tl,Fox na umiibig,,,
628,8,fi,Rakastunut kettu,,,
629,8,fr,Renard amoureux,,,
630,8,fr_CA,Renard amoureux,,,
631,8,gl_ES,Raposo namorado,,,
632,8,ka_GE,შეყვარებული მელა,,,
633,8,de,Verliebter Fuchs,,,
634,8,el,Ερωτευμένη αλεπού,,,
635,8,gu_IN,પ્રેમમાં શિયાળ,,,
636,8,iw,שועל מאוהב,,,
637,8,hi,प्यार में डूबी लोमड़ी,,,
638,8,hu,Szerelmes róka,,,
639,8,is_IS,Ástfanginn refur,,,
640,8,in,Rubah jatuh cinta,,,
641,8,ga,Sionnach i ngrá,,,
642,8,it,Volpe innamorata,,,
643,8,ja,恋するキツネ,,,
644,8,kn_IN,ನರಿ ಪ್ರೀತಿಯಲ್ಲಿರುವುದು,,,
645,8,kk_KZ,Ғашық болып қалған түлкі,,,
646,8,km_KH,កញ្ជ្រោង​មាន​ស្នេហា,,,
647,8,ko,하트 눈을 한 여우,,,
648,8,ky_KG,Сүйүп калган түлкү,,,
649,8,lo_LA,ໝາຈອກທີ່ມີຄວາມຮັກ,,,
650,8,lv,Iemīlējusies lapsa,,,
651,8,lt,Įsimylėjusi lapė,,,
652,8,mk_MK,Вљубена лисица,,,
653,8,ms_MY,Musang jatuh cinta,,,
654,8,ml_IN,പ്രണയിക്കുന്ന കുറുക്കൻ,,,
655,8,mr_IN,प्रेमात पडलेला कोल्हा,,,
656,8,my_ZG,အခ်စ္ေတြ႕ေနေသာ ေျမေခြး,,,
657,8,mn_MN,Дурласан үнэг,,,
658,8,my_MM,အချစ်တွေ့နေသော မြေခွေး,,,
659,8,ne_NP,मायामा परेको फ्याउरो,,,
660,8,nb,Forelsket rev,,,
661,8,or,ପ୍ରେମରେ ପଡିଥିବା କୋକିଶିଆଳି,,,
662,8,pl,Zakochany lis,,,
663,8,pt_PT,Raposa apaixonada,,,
664,8,pt_BR,Raposa apaixonada,,,
665,8,pa_IN,ਲੂੰਬੜੀ ਪਿਆਰ ਵਿੱਚ,,,
666,8,ro,Vulpița îndrăgostită,,,
667,8,ru,Влюбленный лисенок,,,
668,8,sr,Zaljubljena lisica,,,
669,8,si_LK,නරියා ආදරයෙන් වෙලී,,,
670,8,pl_SP,Zakochany lisek,,,
671,8,sk,Zamilovaná líška,,,
672,8,sl,Zaljubljena lisica,,,
673,8,es_ES,Zorro enamorado,,,
674,8,es_US,Zorro enamorado,,,
675,8,sv,Kär räv,,,
676,8,tg,Рӯбоҳ ошиқ шудааст,,,
677,8,ta_IN,காதலுடைய நரி,,,
678,8,te_IN,ప్రేమలో ఉన్న నక్క,,,
679,8,tk,Aşyk tilki,,,
680,8,th,จิ้งจอกตกหลุมรัก,,,
681,8,bo,བརྩེ་དུང་ནང་གི་ཝ་མོ།,,,
682,8,tr,Aşık tilki,,,
683,8,uk,Закохане лисеня,,,
684,8,ur_PK,پیار میں ڈوبی لومڑی,,,
685,8,ug,ئاشىق تۈلكە,,,
686,8,uz_UZ,Tulki sevib qoldi,,,
687,8,vi,Cáo đang yêu,,,
688,8,predefined,sticker_in_love,,,
689,9,en,Hungry fox dreaming of pizza,,,
690,9,en_US,Hungry fox dreaming of pizza,,,
691,9,en_CA,Hungry fox dreaming of pizza,,,
692,9,sq_AL,"Dhelpra e uritur, duke parë në ëndërr pica",,,
693,9,ar,الثعلب جائع ويحلم بالبيتزا,,,
694,9,hy_AM,Պիցցայի մասին երազող քաղցած աղվես,,,
695,9,as,পিজাৰ সপোন দেখি থকা ভোকাতুৰ শিয়াল,,,
696,9,az_AZ,Pizza xəyalında olan ac tülkü,,,
697,9,eu_ES,Azeria gosetuta pizza buruan darabilela,,,
698,9,be_BY,Галодная ліса марыць аб піцы,,,
699,9,bn_IN,পিৎজা খাওয়ার স্বপ্ন দেখা ক্ষুধার্ত শিয়াল,,,
700,9,bn_BD,ক্ষুধার্ত শিয়াল পিজার স্বপ্ন দেখছে,,,
701,9,bs,Gladna lisica sanja pizzu,,,
702,9,bg,"Гладна лисица, мечтаеща за пица",,,
703,9,ca,Guineu amb gana somiant amb una pizza,,,
704,9,zn_CN,饥饿的狐狸幻想披萨,,,
705,9,zn_HK,饑餓的狐狸想吃比薩餅,,,
706,9,zn_TW,飢餓的狐狸腦中幻想著披薩,,,
707,9,hr,Gladna lisica sanja o pici,,,
708,9,cs,Hladová liška snící o pizze,,,
709,9,da,"Sulten ræv, der drømmer om pizza",,,
710,9,nl,Hongerige vos die van pizza droomt,,,
711,9,et_EE,Näljane rebane pitsast unistamas,,,
712,9,fa,روباه گرسنه در رویایی پیتزا,,,
713,9,tl,Gutom na fox na nananaginip ng pizza,,,
714,9,fi,Pizzasta uneksiva nälkäinen kettu,,,
715,9,fr,Renard affamé rêvant d'une pizza,,,
716,9,fr_CA,Renard affamé rêvant d'une pizza,,,
717,9,gl_ES,Raposo esfameado soñando cunha pizza,,,
718,9,ka_GE,მშიერი მელა ოცნებობს პიცაზე,,,
719,9,de,Hungriger Fuchs träumt von Pizza,,,
720,9,el,Πεινασμένη αλεπού ονειρεύεται πίτσα,,,
721,9,gu_IN,"પિઝાના સપના જોતું, ભૂખ્યું શિયાળ",,,
722,9,iw,שועל רעב חולם על פיצה,,,
723,9,hi,पिज्जा के ख्वाबों में डूबी हुई भूखी लोमड़ी,,,
724,9,hu,Pizzáról álmodó éhes róka,,,
725,9,is_IS,Svangan ref dreymir um pizzu,,,
726,9,in,Rubah lapar memimpikan pizza,,,
727,9,ga,Sionnach ocrach ag brionglóideach faoi phíotsa,,,
728,9,it,Volpe affamata che sogna la pizza,,,
729,9,ja,お腹を空かしてピザを想像するキツネ,,,
730,9,kn_IN,ನರಿ ಹಸಿವಿನಿಂದ ಪಿಜ್ಜಾ ಕನಸು ಕಾಣುವುದು,,,
731,9,kk_KZ,"Пиццаны армандап тұрған, қарны аш түлкі",,,
732,9,km_KH,កញ្ជ្រោង​ឃ្លាន​ស្រមៃ​ឃើញ​ភីហ្សា,,,
733,9,ko,피자를 생각하는 배고픈 여우,,,
734,9,ky_KG,Курсагы ачкан түлкү пиццаны кыялданып жатат,,,
735,9,lo_LA,ໝາກຈອກທີ່ຫິວທີ່ກຳລັງຝັນເຫັນພີຊຊາ,,,
736,9,lv,Izsalkusi lapsa sapņo par picu,,,
737,9,lt,Alkana lapė galvoja apie picą,,,
738,9,mk_MK,Изгладнета лисица сонува за пица,,,
739,9,ms_MY,Musang lapar bermimpi tentang piza,,,
740,9,ml_IN,പിസ സ്വപ്നം കാണുന്ന വിശന്ന കുറുക്കൻ,,,
741,9,mr_IN,पिझ्झाच्या स्वप्नात असलेला भुकेलेला कोल्हा,,,
742,9,my_ZG,ပီဇာကို အိပ္မက္မက္ေနေသာ ဗိုက္ဆာေနသည့္ ေျမေခြး,,,
743,9,mn_MN,Пиццаг мөрөөдөж буй өлсгөлөн үнэг,,,
744,9,my_MM,ပီဇာကို အိပ်မက်မက်နေသော ဗိုက်ဆာနေသည့် မြေခွေး,,,
745,9,ne_NP,पिज्जाको सपना देखिरहेको भोकाएको फ्याउरो,,,
746,9,nb,Sulten rev som drømmer om pizza,,,
747,9,or,ପିଜାର ସପ୍ନ ଦେଖୁଥିବା ଭୋକିଲା କୋକିଶିଆଳି,,,
748,9,pl,Głodny lis marzy o pizzy,,,
749,9,pt_PT,Raposa esfomeada a sonhar com uma piza,,,
750,9,pt_BR,Raposa com fome sonhando com pizza,,,
751,9,pa_IN,ਪਿਜ਼ੇ ਦਾ ਸੁਪਨਾ ਲੈਂਦੀ ਹੋਈ ਭੁੱਖੀ ਲੂੰਬੜੀ,,,
752,9,ro,Vulpița flămândă visând o pizza,,,
753,9,ru,Голодный лисенок мечтает о пицце,,,
754,9,sr,Gladna lisica sanja picu,,,
755,9,si_LK,බඩගිනි නරියා පීසා ගැන සිහින දකිමින්,,,
756,9,pl_SP,Głodny lisek marzy ô pizzy,,,
757,9,sk,Hladová líška snívajúca o pizze,,,
758,9,sl,Lačna lisica sanja o pici,,,
759,9,es_ES,Zorro hambriento soñando con una pizza,,,
760,9,es_US,Zorro con hambre soñando con una pizza,,,
761,9,sv,Hungrig räv drömmer om pizza,,,
762,9,tg,Рӯбоҳи гурусна питзоро хаёл мекунад,,,
763,9,ta_IN,பசியுடைய நரி பிட்சாவை நினைத்து கனவு காணுதல்,,,
764,9,te_IN,ఆకలిగా ఉన్న నక్క పిజ్జా గురించి కలకంటోంది,,,
765,9,tk,Aç tilki pissa barada arzuw edýär,,,
766,9,th,จิ้งจอกหิวโหยฝันถึงพิซซ่า,,,
767,9,bo,ཝ་མོ་ལྟོག་པས་ཕེ་གོར་དྲན།,,,
768,9,tr,Pizza hayal eden aç tilki,,,
769,9,uk,Голодне лисеня мріє про піцу,,,
770,9,ur_PK,پیزا کا خواب دیکھتی ہوئی بھوکی لومڑی,,,
771,9,ug,پىسا قاتلىمىسى چۈشەۋاتقان ئاچ تۈلكە,,,
772,9,uz_UZ,Qorni och tulki pitsa haqida orzu qilmoqda,,,
773,9,vi,Cáo đói mơ về pizza,,,
774,9,predefined,sticker_hungry,,,
775,10,en,Fox plotting,,,
776,10,en_US,Fox plotting,,,
777,10,en_CA,Fox plotting,,,
778,10,sq_AL,Dhelpra duke bërë një plan,,,
779,10,ar,الثعلب يرسم خططاً,,,
780,10,hy_AM,Դավ նյութող աղվես,,,
781,10,as,চক্ৰান্ত কৰা শিয়াল,,,
782,10,az_AZ,Qayıqda tülkü,,,
783,10,eu_ES,Azeria azpijokoan,,,
784,10,be_BY,Ліса нешта прыдумляе,,,
785,10,bn_IN,পরিকল্পনারত শিয়াল,,,
786,10,bn_BD,শিয়াল ষড়যন্ত্র করছে,,,
787,10,bs,Lisica smišlja plan,,,
788,10,bg,"Лисица, която заговорничи",,,
789,10,ca,Guineu maquinant,,,
790,10,zn_CN,老谋深算的狐狸,,,
791,10,zn_HK,狐狸密謀,,,
792,10,zn_TW,密謀中的狐狸,,,
793,10,hr,Lisica spletkari,,,
794,10,cs,Intrikující liška,,,
795,10,da,"Ræv, der pønser på noget",,,
796,10,nl,Beramende vos,,,
797,10,et_EE,Rebane plaani pidamas,,,
798,10,fa,روباه در حال نقشه کشیدن,,,
799,10,tl,Fox na nagbabalak,,,
800,10,fi,Juonitteleva kettu,,,
801,10,fr,Renard en train de comploter,,,
802,10,fr_CA,Renard en train de comploter,,,
803,10,gl_ES,Raposo argalleiro,,,
804,10,ka_GE,მელა ადგენს გეგმას,,,
805,10,de,Intrigierender Fuchs,,,
806,10,el,Αλεπού που στήνει πλεκτάνη,,,
807,10,gu_IN,કાવતરું કરતું શિયાળ,,,
808,10,iw,שועל זומם מזימות,,,
809,10,hi,साजिश करती हुई लोमड़ी,,,
810,10,hu,Tervezgető róka,,,
811,10,is_IS,Refur leggur á ráðin um eitthvað,,,
812,10,in,Rubah membuat rencana,,,
813,10,ga,Sionnach i mbun comhcheilge,,,
814,10,it,Volpe che complotta,,,
815,10,ja,何かをたくらむキツネ,,,
816,10,kn_IN,ನರಿ ಯತ್ನಿಸುತ್ತಿರುವುದು,,,
817,10,kk_KZ,Ойланып тұрған түлкі,,,
818,10,km_KH,កញ្ជ្រោង​រៀប​ផែនការ​សម្ងាត់,,,
819,10,ko,교활한 표정의 여우,,,
820,10,ky_KG,Түлкү тартып жатат,,,
821,10,lo_LA,ໝາຈອກກຳລັງວາງແຜນປອງຮ້າຍ,,,
822,10,lv,Lapsa kaļ plānus,,,
823,10,lt,Sąmokslą rezganti lapė,,,
824,10,mk_MK,Лисица кова завера,,,
825,10,ms_MY,Musang membuat rancangan,,,
826,10,ml_IN,ഉപജാപക്കാരനായ കുറുക്കൻ,,,
827,10,mr_IN,कट रचत असलेला कोल्हा,,,
828,10,my_ZG,ကလိန္ကက်စ္က်ေသာ ေျမေခြး,,,
829,10,mn_MN,Хуйвалдсан үнэг,,,
830,10,my_MM,ကလိန်ကကျစ်ကျသော မြေခွေး,,,
831,10,ne_NP,आलेख गरिरहेको फ्याउरो,,,
832,10,nb,Rev som legger planer,,,
833,10,or,ଷଡଯନ୍ତ୍ର କରୁଥିବା କୋକିଶିଆଳି,,,
834,10,pl,Spiskujący lis,,,
835,10,pt_PT,Raposa a conspirar,,,
836,10,pt_BR,Raposa conspirando,,,
837,10,pa_IN,ਲੂੰਬੜੀ ਸਾਜ਼ਿਸ਼ ਰਚਦੇ ਹੋਏ,,,
838,10,ro,Vulpița complotând,,,
839,10,ru,Лисенок что-то задумал,,,
840,10,sr,Lisica kuje zaveru,,,
841,10,si_LK,නරියා යටිකූට්ටු වැඩ කරයි,,,
842,10,pl_SP,Lisek co knuje,,,
843,10,sk,Intrigujúca líška,,,
844,10,sl,Lisica načrtuje,,,
845,10,es_ES,Zorro conspirando,,,
846,10,es_US,Zorro tramando algo,,,
847,10,sv,Intrigerande räv,,,
848,10,tg,Рӯбоҳ суиқасд мекунад,,,
849,10,ta_IN,சதித்திட்டம் தீட்டும் நரி,,,
850,10,te_IN,ప్లాట్ చేస్తున్న నక్క,,,
851,10,tk,Tilki grafik döredýär,,,
852,10,th,จิ้งจอกจอมวางแผน,,,
853,10,bo,གཡོ་སྒྱུའི་ཝ་མོ།,,,
854,10,tr,Plan yapan tilki,,,
855,10,uk,Лисеня щось замислило,,,
856,10,ur_PK,سازش کرتی لومڑی,,,
857,10,ug,قاپقانچى تۈلكە,,,
858,10,uz_UZ,Tulki chiqmoqda,,,
859,10,vi,Cáo âm mưu,,,
860,10,predefined,sticker_please,,,
861,11,en,Broken hearted fox crying,,,
862,11,en_US,Broken hearted fox crying,,,
863,11,en_CA,Broken hearted fox crying,,,
864,11,sq_AL,"Dhelpra zemërthyer, duke qarë",,,
865,11,ar,الثعلب يبكي مكسور القلب,,,
866,11,hy_AM,Կոտրված սրտով աղվես՝ լաց լինելիս,,,
867,11,as,মন ভঙা শিয়ালে কন্দি থকা,,,
868,11,az_AZ,Ağlayan qırıq ürəkli tülkü,,,
869,11,eu_ES,Azeria bihotz apurtuta negarrez,,,
870,11,be_BY,Ліса з разбітым сэрцам плача,,,
871,11,bn_IN,মন ভেঙ্গে যাওয়ায় ক্রন্দনরত শিয়াল,,,
872,11,bn_BD,শিয়াল ভগ্নহৃদয়ে কাঁদছে,,,
873,11,bs,Uplakana lisica slomljenog srca,,,
874,11,bg,Плачеща лисица с разбито сърце,,,
875,11,ca,Guineu plorant amb el cor trencat,,,
876,11,zn_CN,狐狸伤心地大哭,,,
877,11,zn_HK,傷心哭泣的狐狸,,,
878,11,zn_TW,心碎而哭泣的狐狸,,,
879,11,hr,Lisica plače slomljenog srca,,,
880,11,cs,Plačící liška se zlomeným srdcem,,,
881,11,da,"Ulykkeligt forelsket ræv, der græder",,,
882,11,nl,Huilende vos met liefdesverdriet,,,
883,11,et_EE,Murtud südamega rebane nutmas,,,
884,11,fa,روباه با قلب شکسته در حال گریه,,,
885,11,tl,Umiiyak na fox na sawi sa pag-ibig,,,
886,11,fi,Murtunut ja itkevä kettu,,,
887,11,fr,Renard avec le cœur brisé en train de pleurer,,,
888,11,fr_CA,Renard avec le cœur brisé en train de pleurer,,,
889,11,gl_ES,"Raposo chorando, co corazón roto",,,
890,11,ka_GE,გულგატეხილი მტირალი მელა,,,
891,11,de,Weinender Fuchs mit gebrochenem Herz,,,
892,11,el,Αλεπού που κλαίει με πληγωμένη καρδιά,,,
893,11,gu_IN,તૂટેલાં હૃદયવાળું રડતું શિયાળ,,,
894,11,iw,שועל שבור לב מתייפח,,,
895,11,hi,टूटे हुए दिल के साथ रोती हुई लोमड़ी,,,
896,11,hu,Összetört szívű róka zokog,,,
897,11,is_IS,Refur í ástarsorg grætur,,,
898,11,in,Rubah patah hati menangis,,,
899,11,ga,Sionnach croíbhriste ag gol,,,
900,11,it,Volpe che piange con il cuore infranto,,,
901,11,ja,失恋して泣くキツネ,,,
902,11,kn_IN,ಒಡೆದ ಹೃದಯದ ನರಿ ಅಳುವುದು,,,
903,11,kk_KZ,"Жүрегі жараланған, жылап жатқан түлкі",,,
904,11,km_KH,កញ្ជ្រោង​ខូច​ចិត្ត​កំពុង​យំ,,,
905,11,ko,엉엉 울고 있는 여우,,,
906,11,ky_KG,Жүрөгү ооруган түлкү ыйлап жатат,,,
907,11,lo_LA,ໝາຈອກອົກຫັກທີ່ກຳລັງຮ້ອງໄຫ້ຢູ່,,,
908,11,lv,Raudoša lapsa ar salauztu sirdi,,,
909,11,lt,Verkianti lapė plyštančia širdimi,,,
910,11,mk_MK,Лисицата со скршено срце плаче,,,
911,11,ms_MY,Musang yang putus cinta sedang menangis,,,
912,11,ml_IN,ഹൃദയം തകർന്ന് കരയുന്ന കുറുക്കൻ,,,
913,11,mr_IN,हृद्य तुटलेला रडणारा कोल्हा,,,
914,11,my_ZG,အသည္းကြဲၿပီး ငိုေနေသာ ေျမေခြး,,,
915,11,mn_MN,Шархалсан зүрхтэй үнэг уйлж байна,,,
916,11,my_MM,အသည်းကွဲပြီး ငိုနေသော မြေခွေး,,,
917,11,ne_NP,टुक्रिएको हृदय भएको फ्याउरो रोइरहेको,,,
918,11,nb,Gråtende rev med knust hjerte,,,
919,11,or,ହୃଦୟ ଭାଙ୍ଗିବାରୁ କାନ୍ଦୁଥିବା କୋକିଶିଆଳି,,,
920,11,pl,Lis ze złamanym sercem płacze,,,
921,11,pt_PT,Raposa com coração partido a chorar,,,
922,11,pt_BR,Raposa chorando com o coração partido,,,
923,11,pa_IN,ਟੁੱਟੇ ਦਿਲ ਵਾਲੀ ਲੂੰਬੜੀ ਰੋਂਦੀ ਹੋਈ,,,
924,11,ro,"Vulpița plângând, cu inima frântă",,,
925,11,ru,Плачущий лисенок с разбитым сердцем,,,
926,11,sr,Lisica slomljenog srca plače,,,
927,11,si_LK,හදවත් බිඳුණු නරියා අඩමින්,,,
928,11,pl_SP,Lisek ze złōmanym sercym płacze,,,
929,11,sk,Plačúca líška so zlomeným srdcom,,,
930,11,sl,Jokajoča lisica z zlomljenim srcem,,,
931,11,es_ES,Zorro con el corazón roto y llorando,,,
932,11,es_US,"Zorro llorando, con el corazón roto",,,
933,11,sv,Gråtande räv med brustet hjärta,,,
934,11,tg,Рӯбоҳи дилшикаста мегиряд,,,
935,11,ta_IN,மனமுடைந்து அழும் நரி,,,
936,11,te_IN,గుండె పగిలిన నక్క ఏడుస్తోంది,,,
937,11,tk,Göwnüne degilen tilki aglaýar,,,
938,11,th,จิ้งจอกหัวใจสลายน้ำตาไหลพราก,,,
939,11,bo,ཝ་མོ་སེམས་སྡུག་གིས་ངུ།,,,
940,11,tr,Ağlayan kalbi kırılmış tilki,,,
941,11,uk,Лисеня з розбитим серцем плаче,,,
942,11,ur_PK,دل برداشتہ روتی ہوئی لومڑی,,,
943,11,ug,ئازابتىن يىغلىغان تۈلكە,,,
944,11,uz_UZ,Yuragi chilparchin bo‘lgan tulki yig‘lamoqda,,,
945,11,vi,Cáo khóc vì tim tan vỡ,,,
946,11,predefined,sticker_broken_hearted,,,
947,12,en,Fox taking a selfie,,,
948,12,en_US,Fox taking a selfie,,,
949,12,en_CA,Fox taking a selfie,,,
950,12,sq_AL,Dhelpra duke nxjerrë një selfie,,,
951,12,ar,الثعلب يلتقط صورة ذاتية,,,
952,12,hy_AM,Ինքնանկար անող աղվես,,,
953,12,as,এটা চেলফি লৈ থকা শিয়াল,,,
954,12,az_AZ,Selfi çəkən tülkü,,,
955,12,eu_ES,Azeria autoargazki bat ateratzen,,,
956,12,be_BY,Ліса робіць сэлфі,,,
957,12,bn_IN,সেলফি তুলতে ব্যস্ত শিয়াল,,,
958,12,bn_BD,শিয়াল সেলফি তুলছে,,,
959,12,bs,Lisica snima selfi,,,
960,12,bg,"Лисица, заснемаща селфи",,,
961,12,ca,Guineu fent-se una selfie,,,
962,12,zn_CN,自拍的狐狸,,,
963,12,zn_HK,狐狸自拍,,,
964,12,zn_TW,自拍中的狐狸,,,
965,12,hr,Lisica snima autoportret,,,
966,12,cs,Liška pořizující selfie,,,
967,12,da,"Ræv, der tager en selfie",,,
968,12,nl,Vos maakt een selfie,,,
969,12,et_EE,Rebane selfit jäädvustamas,,,
970,12,fa,روباه در حال گرفتن سلفی,,,
971,12,tl,Fox na kumukuha ng selfie,,,
972,12,fi,Omakuvaa ottava kettu,,,
973,12,fr,Renard prenant un selfie,,,
974,12,fr_CA,Renard prenant un égoportrait,,,
975,12,gl_ES,Raposo sacando un selfie,,,
976,12,ka_GE,მელა იღებს სელფს,,,
977,12,de,Fuchs nimmt ein Selfie auf,,,
978,12,el,Αλεπού που τραβάει selfie,,,
979,12,gu_IN,સેલ્ફી લેતું શિયાળ,,,
980,12,iw,שועל מצלם סלפי,,,
981,12,hi,सेल्फी लेती हुई लोमड़ी,,,
982,12,hu,Szelfiző róka,,,
983,12,is_IS,Refur tekur sjálfsmynd,,,
984,12,in,Rubah mengambil selfie,,,
985,12,ga,Sionnach ag glacadh féinín,,,
986,12,it,Volpe che scatta un selfie,,,
987,12,ja,自分撮りするキツネ,,,
988,12,kn_IN,ನರಿ ಸೆಲ್ಫೀ ತೆಗೆಯುತ್ತಿರುವುದು,,,
989,12,kk_KZ,Селфи жасап тұрған түлкі,,,
990,12,km_KH,កញ្ជ្រោង​ថតរូប​ខ្លួនឯង,,,
991,12,ko,셀피를 찍는 여우,,,
992,12,ky_KG,Түлкү селфи тартып жатат,,,
993,12,lo_LA,ໝາຈອກກຳລັງຖ່າຍເຊລຟີ,,,
994,12,lv,Lapsa uzņem pašbildi,,,
995,12,lt,Asmenukę daranti lapė,,,
996,12,mk_MK,Лисица прави селфи,,,
997,12,ms_MY,Musang menangkap selfie,,,
998,12,ml_IN,സെൽഫി എടുക്കുന്ന കുറുക്കൻ,,,
999,12,mr_IN,सेल्फी घेत असलेला कोल्हा,,,
1000,12,my_ZG,ဆယ္လ္ဖီပံု ႐ိုက္ေနေသာ ေျမေခြး,,,
1001,12,mn_MN,Селфи авч буй үнэг,,,
1002,12,my_MM,ဆယ်လ်ဖီပုံ ရိုက်နေသော မြေခွေး,,,
1003,12,ne_NP,फ्याउरोले सेल्फी खिचिरहेको,,,
1004,12,nb,Rev som tar en selfie,,,
1005,12,or,ଏକ ସେଲଫି ନେଉଥିବା କୋକିଶିଆଳି,,,
1006,12,pl,Lis robi zdjęcie autoportretowe,,,
1007,12,pt_PT,Raposa a tirar uma selfie,,,
1008,12,pt_BR,Raposa tirando uma selfie,,,
1009,12,pa_IN,ਲੂੰਬੜੀ ਸੈਲਫੀ ਲੈਂਦੇ ਹੋਏ,,,
1010,12,ro,Vulpița făcându-și un autoportret,,,
1011,12,ru,Лисенок делает селфи,,,
1012,12,sr,Lisica snima selfi,,,
1013,12,si_LK,නරියා සෙල්ෆියක් ගනී,,,
1014,12,pl_SP,Lisek robi selfie,,,
1015,12,sk,Líška snímajúca selfie,,,
1016,12,sl,Lisica slika posnetek sebe,,,
1017,12,es_ES,Zorro haciéndose un selfie,,,
1018,12,es_US,Zorro tomándose una selfie,,,
1019,12,sv,Räv som tar en selfie,,,
1020,12,tg,Рӯбоҳ селфи мегирад,,,
1021,12,ta_IN,செல்ஃபீ எடுத்துகொள்ளும் நரி,,,
1022,12,te_IN,సెల్ఫీ తీసుకుంటున్న నక్క,,,
1023,12,tk,Tilki selfi düşürýär,,,
1024,12,th,จิ้งจอกถ่ายเซลฟี่,,,
