id,page_url,icon_id
87,https://www.google.com/search?gs_ssp=eJzj4tZP1zcsyUhLTynMMGC0UjWosLBMtjBMTra0NDRKM0tLSbMyqDBMMbUwt0hJTrQ0SrNMTDLxEswsSczJTMzLL1bIS00sUshNBQD-HBYh&q=italianos+near+me&oq=italianos&aqs=chrome.2.69i57j0j46i175i199j0j46i175i199.10051j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,3
88,https://www.google.com/search?gs_ssp=eJzj4tVP1zc0TC6KT083SMkxYLRSNaiwsDBJsTQ1N04xNUqxTE5JszKoSEtJMzAxTrY0N7S0SExMMfMSySxJzMlMzMsvVkjKSUzOLk4qLUoHAFYUF8o&q=italianos+blacksburg&oq=italianos+blacks&aqs=chrome.1.69i57j46i175i199j0i22i30l2.7549j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,3
89,https://www.orderitalianospizzamenu.com/,25
90,https://www.orderitalianospizzamenu.com/,26
91,https://slicelife.com/restaurants/va/blacksburg/24060/italiano-s-pizza-blacksburg/menu?ajs_aid=9d2dbcdc-9777-4a7e-b604-f7e9fcf6c39d&utm_campaign=direct_websites,27
92,https://slicelife.com/restaurants/va/blacksburg/24060/italiano-s-pizza-blacksburg/menu?utm_campaign=direct_websites&ajs_aid=9d2dbcdc-9777-4a7e-b604-f7e9fcf6c39d&client_id=9d2dbcdc-9777-4a7e-b604-f7e9fcf6c39d,27
93,https://slicelife.com/restaurants/va/blacksburg/24060/italiano-s-pizza-blacksburg/menu?utm_campaign=direct_websites,27
94,https://slicelife.com/restaurants/va/blacksburg/24060/italiano-s-pizza-blacksburg/menu?ajs_aid=9d2dbcdc-9777-4a7e-b604-f7e9fcf6c39d&utm_campaign=direct_websites,28
95,https://slicelife.com/restaurants/va/blacksburg/24060/italiano-s-pizza-blacksburg/menu?utm_campaign=direct_websites&ajs_aid=9d2dbcdc-9777-4a7e-b604-f7e9fcf6c39d&client_id=9d2dbcdc-9777-4a7e-b604-f7e9fcf6c39d,28
96,https://slicelife.com/restaurants/va/blacksburg/24060/italiano-s-pizza-blacksburg/menu?utm_campaign=direct_websites,28
97,https://www.google.com/search?q=anuj+soni+linkedin&oq=anuj+soni+&aqs=chrome.3.69i57j0j46i175i199j0l2.5119j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,3
98,https://www.google.com/search?q=kushang+gonawala&oq=kushang+gonawala&aqs=chrome..69i57.5491j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,3
99,https://www.google.com/search?q=kushang+gonawala&oq=kushang+gonawala&aqs=chrome..69i57.5491j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#sbfbu=1&pi=kushang%20gonawala,3
100,https://www.google.com/search?q=kushang+gonawala+linkedin&client=ms-android-samsung-gn-rev1&ei=_4rHYOLSONOw5NoPzNa9wAM&oq=kushang+gonawala+link&gs_lcp=ChNtb2JpbGUtZ3dzLXdpei1zZXJwEAEYADIFCCEQoAE6BggAEBYQHjoFCCEQqwJQoQVYsR1gliJoAHAAeACAAX2IAaQFkgEDMC42mAEAoAEBwAEB&sclient=mobile-gws-wiz-serp,3
101,https://www.digital4n6india.com/index.php/2020/06/21/digital-forensic-professionals-in-india-i/,29
102,https://www.digital4n6india.com/index.php/2020/06/21/digital-forensic-professionals-in-india-i/,30
103,https://www.google.com/search?q=hidden+photos+apps&oq=hidden+photos+apps&aqs=chrome..69i57j0i390l4.6000j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,3
104,https://analytics.twitter.com/mob_idsync_click?slug=FrC8dA5pNZ&idb=AAAAEIAgGy8BJOQYsZvtAxM_gMK2j0iLx3vIWJGf1UvKvnnsrgsHc-qIfteD5NQEmIWYPw20-8tpTRHcuL2i5gj1BXNA2UeBqgT49XfacuKpKSIOOria7U_WhqweblOQEGjSI2Tkv4pHlX90D-LJ8EXGuRLtRfIlYuH3RlQtPbvQjmUGfC3Ti0Gu_7rTdNcD7f1W6i15W81-P-mkY8ohevxccXt3CI4hSHmxh_07_lLvYUxkYttqR9p6XfMBECAofK2iIWJheAVI5vXpUK8Cu6x0PQ&tailored_ads=true&ad_tracking=true,31
105,https://t.co/FrC8dA5pNZ,31
106,https://www.sans.org/mlp/ken-johnson-scholarship-2021/?msc=home%3Futm_medium%3DSocial&utm_source=Twitter&utm_content=KEN%20JOHNSON_VMR&utm_campaign=Digital%20Forensics%20Summit%20Training,31
107,https://www.sans.org/mlp/ken-johnson-scholarship-2021/?msc=home?utm_medium=Social&utm_source=Twitter&utm_content=KEN+JOHNSON_VMR&utm_campaign=Digital+Forensics+Summit+Training,31
108,https://www.sans.org/u/1euU,31
109,https://analytics.twitter.com/mob_idsync_click?slug=FrC8dA5pNZ&idb=AAAAEIAgGy8BJOQYsZvtAxM_gMK2j0iLx3vIWJGf1UvKvnnsrgsHc-qIfteD5NQEmIWYPw20-8tpTRHcuL2i5gj1BXNA2UeBqgT49XfacuKpKSIOOria7U_WhqweblOQEGjSI2Tkv4pHlX90D-LJ8EXGuRLtRfIlYuH3RlQtPbvQjmUGfC3Ti0Gu_7rTdNcD7f1W6i15W81-P-mkY8ohevxccXt3CI4hSHmxh_07_lLvYUxkYttqR9p6XfMBECAofK2iIWJheAVI5vXpUK8Cu6x0PQ&tailored_ads=true&ad_tracking=true,32
110,https://t.co/FrC8dA5pNZ,32
111,https://www.sans.org/mlp/ken-johnson-scholarship-2021/?msc=home%3Futm_medium%3DSocial&utm_source=Twitter&utm_content=KEN%20JOHNSON_VMR&utm_campaign=Digital%20Forensics%20Summit%20Training,32
112,https://www.sans.org/mlp/ken-johnson-scholarship-2021/?msc=home?utm_medium=Social&utm_source=Twitter&utm_content=KEN+JOHNSON_VMR&utm_campaign=Digital+Forensics+Summit+Training,32
113,https://www.sans.org/u/1euU,32
114,https://survey.sans.org/jfe/form/SV_0iYXkJGxxGMQV9k?_ga=2.19831672.1796572569.1623900060-769600534.1623900060,33
115,https://survey.sans.org/jfe/form/SV_0iYXkJGxxGMQV9k?_ga=2.19831672.1796572569.1623900060-769600534.1623900060,34
116,https://t.co/do0Vf3Jf6A?amp=1,35
117,https://thebinaryhick.blog/2021/06/17/corroboration-that-is-all/amp/,35
118,https://thebinaryhick.blog/2021/06/17/corroboration-that-is-all/amp/#click=https://t.co/do0Vf3Jf6A,35
119,https://thebinaryhick.blog/2021/06/17/corroboration-that-is-all/amp/?__twitter_impression=true,35
120,http://www.southernchryslerjeepdodge.com/inventory/-5J6RW2H81HL075693/?utm_source=cargurus.com&utm_medium=referral&utm_campaign=cargurus_listings,36
121,http://www.southernchryslerjeepdodge.com/inventory/-5J6RW2H81HL075693?utm_source=cargurus.com&utm_medium=referral&utm_campaign=cargurus_listings,36
122,https://www.cargurus.com/Cars/Link?url=http%3A%2F%2Fwww.southernchryslerjeepdodge.com%2Finventory%2F-5J6RW2H81HL075693%3Futm_source%3Dcargurus.com%26utm_medium%3Dreferral%26utm_campaign%3Dcargurus_listings&hmac=B98BE7707D9CA6F36B97A3EF6A194844C5308B31,36
123,http://www.southernchryslerjeepdodge.com/inventory/-5J6RW2H81HL075693/?utm_source=cargurus.com&utm_medium=referral&utm_campaign=cargurus_listings,37
124,http://www.southernchryslerjeepdodge.com/inventory/-5J6RW2H81HL075693?utm_source=cargurus.com&utm_medium=referral&utm_campaign=cargurus_listings,37
125,https://www.cargurus.com/Cars/Link?url=http%3A%2F%2Fwww.southernchryslerjeepdodge.com%2Finventory%2F-5J6RW2H81HL075693%3Futm_source%3Dcargurus.com%26utm_medium%3Dreferral%26utm_campaign%3Dcargurus_listings&hmac=B98BE7707D9CA6F36B97A3EF6A194844C5308B31,37
126,http://www.carfax.com/VehicleHistory/p/Report.cfx?partner=DEY_0&vin=5J6RW2H81HL075693&_ga=2.191029290.1041620341.1625509391-262632043.1625509391,38
127,https://www.carfax.com/VehicleHistory/p/Report.cfx?partner=DEY_0&vin=5J6RW2H81HL075693&_ga=2.191029290.1041620341.1625509391-262632043.1625509391,38
128,https://accounts.google.com/o/oauth2/auth/identifier?response_type=code&redirect_uri=https%3A%2F%2Fauth.carfax.com%2Flogin%2Fcallback&scope=email%20profile&state=2ilasIyVAWa_3Hz-t4El0zlxTruP3qoi&client_id=710798668330-2qg72pkkquprfkur47ut4kmj28s360le.apps.googleusercontent.com&flowName=GeneralOAuthFlow,39
129,https://auth.carfax.com/authorize?audience=https%3A%2F%2Fwww.carfax.com%2Fapi&auth0Client=eyJuYW1lIjoiQXV0aDAuQW5kcm9pZCIsImVudiI6eyJhbmRyb2lkIjoiMzAifSwidmVyc2lvbiI6IjEuMjMuMCJ9&scope=openid%20email%20profile&response_type=code&connection=facebook&code_challenge_method=S256&redirect_uri=carfax%3A%2F%2Fauth.carfax.com%2Fandroid%2Fcom.carfax.consumer%2Fcallback&state=cbKKr5Bb_oyA9KMUImFtyWib2PTpiL6ybtK8BRaK3qM&nonce=vDzRmnfX3TLqN3hoGCiwqdWDN-jnjWCuFoB7zShTIwY&code_challenge=eEq9JqDmreYwHHb707asldkAaOy8lUiZ9ATEB1LrO70&client_id=jsTd8pkAqICRlYm4RMllP21PvuAzg71r,40
130,https://m.facebook.com/dialog/oauth?encrypted_query_string=AeDz0aP4BWauIcTOgpL5E7it6aQlmNzRuY9iZ0f4DCb9Xw_HXUVd2mxIneQcFxYRUoG5aL-xhFfeni1CxjC4VN9taS9kLce-AF2ndVPKjWl6laCxzNzMI8C__YPPHYPIrs1VplxrEbmsqVd5d64LmkyXt2h5NzTodlXrvD-Co5SkIZOXITlSnIl83W9bhSIECCbrTL3ewX_ExFFBJ8WHAlxsXNDAZdu9K0h7voYWpA7P4OkYUxTGHZp5b7TXWaE96iGHa-Cz3XZrIWNT3oRNRrv-fdhT1AxNwnYHHGShYTixdOojVhM,40
131,https://m.facebook.com/login.php?skip_api_login=1&api_key=299084426848078&kid_directed_site=0&app_id=299084426848078&signed_next=1&next=https%3A%2F%2Fm.facebook.com%2Fdialog%2Foauth%3Fdisplay%3Dtouch%26response_type%3Dcode%26redirect_uri%3Dhttps%253A%252F%252Fauth.carfax.com%252Flogin%252Fcallback%26scope%3Dpublic_profile%252Cemail%26state%3DcNFtSPlqNQNg10ePlWe4Scv4sEfuYEy0%26client_id%3D299084426848078%26ret%3Dlogin%26fbapp_pres%3D0%26logger_id%3D5d9c71e2-11c0-4adc-892b-de4167327793%26tp%3Dunspecified&cancel_url=https%3A%2F%2Fauth.carfax.com%2Flogin%2Fcallback%3Ferror%3Daccess_denied%26error_code%3D200%26error_description%3DPermissions%2Berror%26error_reason%3Duser_denied%26state%3DcNFtSPlqNQNg10ePlWe4Scv4sEfuYEy0%23_%3D_&display=touch&locale=en_US&pl_dbl=0&refsrc=deprecated&_rdr,40
132,https://www.facebook.com/dialog/oauth?display=touch&response_type=code&redirect_uri=https%3A%2F%2Fauth.carfax.com%2Flogin%2Fcallback&scope=public_profile%2Cemail&state=cNFtSPlqNQNg10ePlWe4Scv4sEfuYEy0&client_id=299084426848078,40
133,https://accounts.google.com/o/oauth2/auth?response_type=code&redirect_uri=https%3A%2F%2Fauth.carfax.com%2Flogin%2Fcallback&scope=email%20profile&state=orvNFeKbC9KY6b-2XjbSXXmPIxjQ7Wla&client_id=710798668330-2qg72pkkquprfkur47ut4kmj28s360le.apps.googleusercontent.com,39
134,https://auth.carfax.com/authorize?audience=https%3A%2F%2Fwww.carfax.com%2Fapi&auth0Client=eyJuYW1lIjoiQXV0aDAuQW5kcm9pZCIsImVudiI6eyJhbmRyb2lkIjoiMzAifSwidmVyc2lvbiI6IjEuMjMuMCJ9&scope=openid%20email%20profile&response_type=code&connection=google-oauth2&code_challenge_method=S256&redirect_uri=carfax%3A%2F%2Fauth.carfax.com%2Fandroid%2Fcom.carfax.consumer%2Fcallback&state=YHCylZAT2gWANiEsdQrmOlop22qT5bfV90AE66XCHjU&nonce=OawDAYfI_JeuzuJraQjdwjFQcjH6YsCatruV-9Mfd2Y&code_challenge=SnRf-d-7lasz8wCT5uPbND8pjQoAHIE79Hk87Y3WZQc&client_id=jsTd8pkAqICRlYm4RMllP21PvuAzg71r,39
135,https://accounts.google.com/o/oauth2/auth/identifier?response_type=code&redirect_uri=https%3A%2F%2Fauth.carfax.com%2Flogin%2Fcallback&scope=email%20profile&state=orvNFeKbC9KY6b-2XjbSXXmPIxjQ7Wla&client_id=710798668330-2qg72pkkquprfkur47ut4kmj28s360le.apps.googleusercontent.com&flowName=GeneralOAuthFlow,39
136,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,3
137,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:3.809523820877075,3
138,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:42.66666793823242,3
139,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:44.57143020629883,3
140,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:46.47618865966797,3
141,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:66.28571319580078,3
142,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:72.38095092773438,3
143,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:75.04762268066406,3
144,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:77.33333587646484,3
145,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:78.0952377319336,3
146,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:81.52381134033203,3
147,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:91.42857360839844,3
148,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:97.9047622680664,3
149,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:94.0952377319336,3
150,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:79.23809814453125,3
151,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:68.57142639160156,3
152,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:63.619049072265625,3
153,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:67.80952453613281,3
154,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:70.85713958740234,3
155,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:76.95237731933594,3
156,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:158.85714721679688,3
157,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:159.61904907226562,3
158,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:164.57142639160156,3
159,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:212.95237731933594,3
160,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:267.80950927734375,3
161,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:281.9047546386719,3
162,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:280.76190185546875,3
163,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:265.5238037109375,3
164,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:245.3333282470703,3
165,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:204.1904754638672,3
166,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:205.3333282470703,3
167,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:238.4761962890625,3
168,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:241.14285278320312,3
169,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:249.5238037109375,3
170,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:366.8571472167969,3
171,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:379.4285583496094,3
172,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:375.23809814453125,3
173,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:361.5238037109375,3
174,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:356.19049072265625,3
175,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:358.0952453613281,3
176,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:368,3
177,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:372.952392578125,3
178,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:405.3333435058594,3
179,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:407.23809814453125,3
180,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:403.4285583496094,3
181,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:409.1428527832031,3
182,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:413.3333435058594,3
183,https://www.google.com/search?q=cheap+obd+scanner&oq=cheap+odb+&aqs=chrome.1.69i57j0i13l2j0i13i30j0i10i13i30.4316j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_-FLjYKHpJ7m4qtsPxtC3gAM37:444.19049072265625,3
